,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave_label
114,18.8,72.8,298.95435,297.44232,0.0,0.0,101453.4,2,58,2013,0
115,19.05,72.8,299.75354,297.57126,0.0,0.0,101454.82,2,58,2013,0
116,18.8,72.8,301.14206,298.59076,0.0,0.0,101275.18,2,59,2013,0
117,19.05,72.8,301.9683,298.68585,0.0,0.0,101284.56,2,59,2013,0
118,18.8,72.8,302.18045,299.7536,0.0,0.0,101188.79,3,60,2013,0
119,19.05,72.8,303.23416,299.92477,0.0,0.0,101198.12,3,60,2013,1
120,18.8,72.8,302.61316,300.1402,0.0,0.0,101241.53,3,61,2013,0
121,19.05,72.8,303.3078,300.28,0.0,0.0,101250.445,3,61,2013,1
122,18.8,72.8,303.42847,300.1051,0.0,0.0,101214.0,3,62,2013,1
123,19.05,72.8,304.36407,300.1937,0.0,0.0,101220.74,3,62,2013,1
124,18.8,72.8,304.48163,300.31503,0.0,0.0,101162.76,3,63,2013,1
125,19.05,72.8,305.57074,300.423,0.0,0.0,101167.01,3,63,2013,1
126,18.8,72.8,303.18512,300.43884,0.0,0.0,101112.15,3,64,2013,1
127,19.05,72.8,304.18216,300.63962,0.0,0.0,101115.336,3,64,2013,1
128,18.8,72.8,304.10812,300.87735,0.0,0.0,101140.836,3,65,2013,1
129,19.05,72.8,304.33194,300.97543,0.0,0.0,101145.15,3,65,2013,1
130,18.8,72.8,303.77112,301.1088,0.0,0.0,101146.48,3,66,2013,1
131,19.05,72.8,304.74042,301.34134,0.0,0.0,101147.62,3,66,2013,1
132,18.8,72.8,301.58282,300.49646,0.0,0.0,101188.65,3,67,2013,0
133,19.05,72.8,302.41882,300.75897,0.0,0.0,101179.31,3,67,2013,0
134,18.8,72.8,301.69775,300.41357,0.0,0.0,101148.305,3,68,2013,0
135,19.05,72.8,302.36432,300.50955,0.0,0.0,101142.63,3,68,2013,0
136,18.8,72.8,301.2477,300.03445,0.0,0.0,100993.19,3,69,2013,0
137,19.05,72.8,302.09424,300.03784,0.0,0.0,100987.98,3,69,2013,0
138,18.8,72.8,300.3936,299.04465,0.0,0.0,101070.9,3,70,2013,0
139,19.05,72.8,300.87448,298.9482,0.0,0.0,101063.82,3,70,2013,0
140,18.8,72.8,299.81857,298.8517,0.0,0.0,101195.41,3,71,2013,0
141,19.05,72.8,300.5501,298.8438,2.86e-07,1.19e-08,101187.88,3,71,2013,0
142,18.8,72.8,299.24957,298.14136,1.91e-07,7.94e-09,101227.414,3,72,2013,0
143,19.05,72.8,299.79266,298.15613,7.63e-07,3.18e-08,101223.73,3,72,2013,0
144,18.8,72.8,299.74225,298.27228,1.91e-07,2.38e-08,101199.04,3,73,2013,0
145,19.05,72.8,300.5508,298.41403,7.63e-07,1.03e-07,101197.0,3,73,2013,0
146,18.8,72.8,300.90216,299.46777,0.0,0.0,101182.82,3,74,2013,0
147,19.05,72.8,301.85327,299.7581,0.0,0.0,101178.664,3,74,2013,0
148,18.8,72.8,300.53485,299.73953,1.91e-07,7.94e-09,101187.0,3,75,2013,0
149,19.05,72.8,301.307,299.8134,1.77e-05,1.01e-06,101177.44,3,75,2013,0
150,18.8,72.8,301.03265,299.4894,0.0,0.0,101188.07,3,76,2013,0
151,19.05,72.8,301.99435,299.66666,1.91e-07,7.94e-09,101182.375,3,76,2013,0
152,18.8,72.8,301.036,299.83563,0.0,0.0,100979.18,3,77,2013,0
153,19.05,72.8,301.9071,300.00992,0.0,0.0,100971.06,3,77,2013,0
154,18.8,72.8,301.31622,299.8212,0.0,0.0,100978.28,3,78,2013,0
155,19.05,72.8,301.98453,299.85287,0.0,0.0,100973.47,3,78,2013,0
156,18.8,72.8,301.13016,299.38,5.72e-07,5.17e-08,101152.555,3,79,2013,0
157,19.05,72.8,301.97498,299.38803,8.58e-07,8.34e-08,101152.836,3,79,2013,0
158,18.8,72.8,300.9398,299.0438,0.0,0.0,101035.93,3,80,2013,0
159,19.05,72.8,302.0391,299.23416,0.0,0.0,101031.75,3,80,2013,0
160,18.8,72.8,300.45206,299.2562,0.0,0.0,100843.74,3,81,2013,0
161,19.05,72.8,301.40558,299.33875,0.0,0.0,100834.57,3,81,2013,0
162,18.8,72.8,299.79855,298.97302,5.72e-07,5.56e-08,100884.97,3,82,2013,0
163,19.05,72.8,300.38824,299.1039,3.81e-07,3.18e-08,100877.21,3,82,2013,0
164,18.8,72.8,301.11172,299.3518,9.73e-06,1.62e-06,101055.695,3,83,2013,0
165,19.05,72.8,301.74908,299.59314,1.72e-05,2.56e-06,101052.555,3,83,2013,0
166,18.8,72.8,301.19202,300.1621,0.0,0.0,100951.94,3,84,2013,0
167,19.05,72.8,302.105,300.5027,0.0,0.0,100946.164,3,84,2013,0
168,18.8,72.8,300.62637,299.81686,0.0,0.0,100913.47,3,85,2013,0
169,19.05,72.8,301.11206,299.9606,0.0,0.0,100902.74,3,85,2013,0
170,18.8,72.8,299.8482,299.04855,2.86e-07,1.19e-08,100973.04,3,86,2013,0
171,19.05,72.8,300.51126,299.23315,0.0,0.0,100967.04,3,86,2013,0
172,18.8,72.8,300.73755,299.54773,1.13e-05,1.75e-06,101025.945,3,87,2013,0
173,19.05,72.8,301.5217,299.79944,1.22e-05,1.88e-06,101018.94,3,87,2013,0
174,18.8,72.8,300.7095,299.25082,0.0,0.0,101100.01,3,88,2013,0
175,19.05,72.8,301.33585,299.423,0.0,0.0,101098.19,3,88,2013,0
176,18.8,72.8,301.5715,299.67422,0.0,0.0,100934.65,3,89,2013,0
177,19.05,72.8,302.4449,299.91934,0.0,0.0,100932.96,3,89,2013,0
178,18.8,72.8,301.57474,300.03262,0.0,0.0,100853.6,3,90,2013,0
179,19.05,72.8,302.6373,300.28024,0.0,0.0,100845.91,3,90,2013,0
180,18.8,72.8,300.81805,299.78397,0.0,0.0,100928.97,4,91,2013,0
181,19.05,72.8,301.42853,299.77866,9.53e-08,3.97e-09,100917.875,4,91,2013,0
182,18.8,72.8,300.24506,299.35098,0.0,0.0,101058.57,4,92,2013,0
183,19.05,72.8,300.85144,299.50327,0.0,0.0,101050.57,4,92,2013,0
184,18.8,72.8,300.063,298.74704,1.05e-05,1.49e-06,101108.81,4,93,2013,0
185,19.05,72.8,300.74722,298.96988,2.09e-05,2.75e-06,101107.23,4,93,2013,0
186,18.8,72.8,300.7211,299.05905,2.96e-06,2.66e-07,101009.57,4,94,2013,0
187,19.05,72.8,301.72928,299.34937,8.39e-06,7.79e-07,101004.93,4,94,2013,0
188,18.8,72.8,301.05347,299.6064,0.0,0.0,100832.74,4,95,2013,0
189,19.05,72.8,301.8125,299.8896,0.0,0.0,100824.805,4,95,2013,0
190,18.8,72.8,300.69846,299.63123,0.0,0.0,100846.07,4,96,2013,0
191,19.05,72.8,301.14008,299.76053,0.0,0.0,100835.93,4,96,2013,0
192,18.8,72.8,300.95746,299.5643,1.34e-06,9.94e-08,100822.836,4,97,2013,0
193,19.05,72.8,301.65396,299.83847,0.0,0.0,100817.055,4,97,2013,0
194,18.8,72.8,300.9745,299.73422,0.0,0.0,100867.34,4,98,2013,0
195,19.05,72.8,301.79752,299.94888,0.0,0.0,100864.75,4,98,2013,0
196,18.8,72.8,301.4067,299.88443,0.0,0.0,100835.875,4,99,2013,0
197,19.05,72.8,302.3772,300.11734,0.0,0.0,100833.37,4,99,2013,0
198,18.8,72.8,300.99445,300.0848,4.98e-05,5.67e-06,100885.46,4,100,2013,0
199,19.05,72.8,301.85443,300.3597,4.87e-05,5.57e-06,100877.32,4,100,2013,0
200,18.8,72.8,300.86612,299.96393,0.0,0.0,100908.74,4,101,2013,0
201,19.05,72.8,301.6988,300.24637,0.0,0.0,100902.664,4,101,2013,0
202,18.8,72.8,301.18353,300.0788,0.0,0.0,100861.25,4,102,2013,0
203,19.05,72.8,302.14124,300.39313,0.0,0.0,100857.625,4,102,2013,0
204,18.8,72.8,301.64777,300.49106,0.0,0.0,100882.664,4,103,2013,0
205,19.05,72.8,302.6189,300.91174,0.0,0.0,100872.19,4,103,2013,0
206,18.8,72.8,301.31097,300.24026,0.0,0.0,101000.875,4,104,2013,0
207,19.05,72.8,301.84988,300.5381,0.0,0.0,100989.54,4,104,2013,0
208,18.8,72.8,300.62524,299.62582,0.0,0.0,100942.16,4,105,2013,0
209,19.05,72.8,301.37698,299.9001,0.0,0.0,100931.82,4,105,2013,0
210,18.8,72.8,300.038,299.06473,1.34e-06,2.34e-07,100927.51,4,106,2013,0
211,19.05,72.8,300.42334,299.28137,2.29e-06,4.17e-07,100917.29,4,106,2013,0
212,18.8,72.8,300.23682,299.23764,8.58e-06,1.16e-06,100783.664,4,107,2013,0
213,19.05,72.8,300.58905,299.51953,8.11e-06,1.2e-06,100772.38,4,107,2013,0
214,18.8,72.8,300.43555,299.579,4.77e-07,8.34e-08,100780.01,4,108,2013,0
215,19.05,72.8,300.77405,299.79465,4.58e-06,4.21e-07,100768.47,4,108,2013,0
216,18.8,72.8,300.4773,299.95486,1.91e-07,7.94e-09,100808.195,4,109,2013,0
217,19.05,72.8,300.78934,300.14557,5.57e-05,2.46e-06,100799.73,4,109,2013,0
218,18.8,72.8,300.7121,299.95792,7.25e-06,1.84e-06,100779.805,4,110,2013,0
219,19.05,72.8,301.01782,300.13138,1.79e-05,3.39e-06,100768.79,4,110,2013,0
220,18.8,72.8,300.86542,300.10135,1.37e-05,1.53e-06,100800.21,4,111,2013,0
221,19.05,72.8,301.25922,300.2985,1.56e-05,1.77e-06,100791.914,4,111,2013,0
222,18.8,72.8,300.79285,299.96902,9.25e-06,1.32e-06,100885.82,4,112,2013,0
223,19.05,72.8,301.62048,300.29767,8.39e-06,1.4e-06,100879.6,4,112,2013,0
224,18.8,72.8,301.26642,300.24612,1.91e-07,1.59e-08,101010.68,4,113,2013,0
225,19.05,72.8,301.9307,300.63718,7.63e-07,6.36e-08,101000.97,4,113,2013,0
226,18.8,72.8,302.2041,301.0547,2.29e-05,2.57e-06,101050.06,4,114,2013,0
227,19.05,72.8,303.03125,301.49326,1.62e-05,1.75e-06,101040.23,4,114,2013,0
228,18.8,72.8,303.4211,301.9762,0.0,0.0,100942.336,4,115,2013,1
229,19.05,72.8,304.8279,302.6462,0.0,0.0,100929.21,4,115,2013,1
230,18.8,72.8,303.4413,302.18875,0.0,0.0,100938.414,4,116,2013,1
231,19.05,72.8,304.6333,302.80557,0.0,0.0,100928.52,4,116,2013,1
232,18.8,72.8,303.101,302.02847,0.0,0.0,100893.26,4,117,2013,0
233,19.05,72.8,304.13843,302.49966,0.0,0.0,100884.59,4,117,2013,1
234,18.8,72.8,302.6552,301.74765,0.0,0.0,100768.26,4,118,2013,0
235,19.05,72.8,303.4331,302.08167,0.0,0.0,100751.44,4,118,2013,1
236,18.8,72.8,302.98615,301.85547,0.0,0.0,100766.62,4,119,2013,0
237,19.05,72.8,303.90112,302.3134,0.0,0.0,100751.23,4,119,2013,1
238,18.8,72.8,303.07727,301.7937,0.0,0.0,100725.97,4,120,2013,0
239,19.05,72.8,304.12543,302.30847,0.0,0.0,100717.29,4,120,2013,1
240,18.8,72.8,303.261,302.1185,0.0,0.0,100595.805,5,121,2013,1
241,19.05,72.8,304.39542,302.65842,0.0,0.0,100582.04,5,121,2013,1
242,18.8,72.8,302.99942,301.76425,0.0,0.0,100522.27,5,122,2013,0
243,19.05,72.8,303.55273,302.03992,0.0,0.0,100505.52,5,122,2013,1
244,18.8,72.8,301.80255,300.9731,9.25e-06,1.08e-06,100579.75,5,123,2013,0
245,19.05,72.8,302.12787,301.1956,1.31e-05,9.42e-07,100566.79,5,123,2013,0
246,18.8,72.8,302.3755,301.5286,6.29e-06,1.06e-06,100588.9,5,124,2013,0
247,19.05,72.8,302.7655,301.7759,8.4e-06,1.43e-06,100575.47,5,124,2013,0
248,18.8,72.8,302.2132,301.24527,8.68e-06,1.16e-06,100648.02,5,125,2013,0
249,19.05,72.8,303.07007,301.5848,1.18e-05,1.56e-06,100638.414,5,125,2013,0
250,18.8,72.8,301.54834,301.0449,3.3e-05,5.89e-06,100691.22,5,126,2013,0
251,19.05,72.8,302.04834,301.28018,3.66e-05,6.48e-06,100682.195,5,126,2013,0
252,18.8,72.8,302.12613,301.2829,3.62e-06,1.12e-06,100708.586,5,127,2013,0
253,19.05,72.8,302.57614,301.53494,5.72e-06,1.29e-06,100698.84,5,127,2013,0
254,18.8,72.8,301.98083,301.23502,1.37e-05,1.87e-06,100766.97,5,128,2013,0
255,19.05,72.8,302.49213,301.51147,8.77e-06,1.2e-06,100756.35,5,128,2013,0
256,18.8,72.8,302.0644,301.29303,1.93e-05,3.99e-06,100816.44,5,129,2013,0
257,19.05,72.8,302.49677,301.5657,2.59e-05,4.95e-06,100804.97,5,129,2013,0
258,18.8,72.8,302.12878,301.26697,7.82e-06,1.33e-06,100809.69,5,130,2013,0
259,19.05,72.8,302.5811,301.50967,1.03e-05,1.69e-06,100799.77,5,130,2013,0
260,18.8,72.8,301.8883,301.2112,7.82e-06,1.24e-06,100639.28,5,131,2013,0
261,19.05,72.8,302.5229,301.54605,6.49e-06,1.1e-06,100628.22,5,131,2013,0
262,18.8,72.8,302.15997,301.35373,7.34e-06,1.45e-06,100721.88,5,132,2013,0
263,19.05,72.8,302.637,301.5676,1.75e-05,2.58e-06,100710.43,5,132,2013,0
264,18.8,72.8,302.1417,301.22092,2.51e-05,3.63e-06,100695.125,5,133,2013,0
265,19.05,72.8,302.73117,301.545,3.32e-05,4.49e-06,100685.555,5,133,2013,0
266,18.8,72.8,301.909,301.09488,3.05e-05,4.64e-06,100618.59,5,134,2013,0
267,19.05,72.8,302.46762,301.34592,2.44e-05,3.66e-06,100607.01,5,134,2013,0
268,18.8,72.8,302.1632,301.39722,1.85e-05,1.93e-06,100555.22,5,135,2013,0
269,19.05,72.8,302.53143,301.60895,1.93e-05,1.95e-06,100543.625,5,135,2013,0
270,18.8,72.8,302.06677,301.40866,1.83e-05,5.4e-06,100663.336,5,136,2013,0
271,19.05,72.8,302.42163,301.60806,1.6e-05,3.68e-06,100650.37,5,136,2013,0
272,18.8,72.8,301.88312,301.3395,3.05e-06,3.7e-07,100803.195,5,137,2013,0
273,19.05,72.8,302.4099,301.5867,2.48e-06,2.86e-07,100793.74,5,137,2013,0
274,18.8,72.8,302.2948,301.5473,1.91e-07,1.99e-08,100759.695,5,138,2013,0
275,19.05,72.8,302.7014,301.85437,1.14e-06,9.95e-08,100748.47,5,138,2013,0
276,18.8,72.8,302.2492,301.54904,1.74e-05,3.03e-06,100711.73,5,139,2013,0
277,19.05,72.8,302.68118,301.84766,1.85e-05,3.65e-06,100700.74,5,139,2013,0
278,18.8,72.8,302.36282,301.6317,2.48e-06,3.34e-07,100645.35,5,140,2013,0
279,19.05,72.8,302.84567,301.9401,1.91e-06,3.34e-07,100632.76,5,140,2013,0
280,18.8,72.8,302.49167,301.77347,1.24e-05,1.71e-06,100807.414,5,141,2013,0
281,19.05,72.8,302.7748,302.0619,1.32e-05,2.07e-06,100794.32,5,141,2013,0
282,18.8,72.8,302.54077,301.8713,5.44e-06,7.23e-07,100808.086,5,142,2013,0
283,19.05,72.8,303.0624,302.1556,7.73e-06,1.18e-06,100794.41,5,142,2013,0
284,18.8,72.8,302.76468,301.92828,1.26e-05,2.61e-06,100778.164,5,143,2013,0
285,19.05,72.8,303.28296,302.27814,1.61e-05,2.99e-06,100763.02,5,143,2013,1
286,18.8,72.8,302.88574,302.2886,3.99e-05,7.56e-06,100766.77,5,144,2013,0
287,19.05,72.8,303.3504,302.59265,4.79e-05,9.45e-06,100752.125,5,144,2013,1
288,18.8,72.8,303.08316,302.56293,0.000140661,2.84e-05,100805.1,5,145,2013,0
289,19.05,72.8,303.44177,302.81177,0.00016974,3.45e-05,100790.04,5,145,2013,1
290,18.8,72.8,303.2441,302.5433,0.000206189,6.01e-05,100777.805,5,146,2013,1
291,19.05,72.8,303.58838,302.75482,0.000224012,7.33e-05,100765.19,5,146,2013,1
292,18.8,72.8,303.53464,302.7635,0.000395046,6.13e-05,100778.49,5,147,2013,1
293,19.05,72.8,303.87756,302.9727,0.000234694,6.29e-05,100766.49,5,147,2013,1
294,18.8,72.8,303.35492,302.19843,0.00052877,0.00013206,100776.48,5,148,2013,1
295,19.05,72.8,303.731,302.5289,0.000447343,0.000113058,100759.41,5,148,2013,1
296,18.8,72.8,303.12988,302.22464,0.001030974,0.00018268,100709.03,5,149,2013,1
297,19.05,72.8,303.53058,302.49667,0.000703782,0.00013654,100695.19,5,149,2013,1
298,18.8,72.8,303.0223,302.52014,6.69e-05,2.22e-05,100573.195,5,150,2013,0
299,19.05,72.8,303.54892,302.7076,9.92e-05,2.68e-05,100561.97,5,150,2013,1
300,18.8,72.8,303.05774,302.4946,0.000115219,3.83e-05,100478.19,5,151,2013,0
301,19.05,72.8,303.49655,302.68466,0.00017509,4.26e-05,100466.88,5,151,2013,1
302,18.8,72.8,303.12167,302.43222,7.17e-05,1.17e-05,100450.53,6,152,2013,0
303,19.05,72.8,303.49728,302.60718,7.82e-05,1.36e-05,100439.79,6,152,2013,1
304,18.8,72.8,302.75806,301.7695,0.001118184,0.000168773,100391.1,6,153,2013,0
305,19.05,72.8,303.08405,302.08768,0.001643655,0.000138459,100381.75,6,153,2013,0
306,18.8,72.8,302.20026,300.93176,0.003494456,0.000763208,100337.79,6,154,2013,0
307,19.05,72.8,302.47827,301.1616,0.004459043,0.000815101,100328.77,6,154,2013,0
308,18.8,72.8,302.48032,301.14633,0.00156623,0.000312877,100499.66,6,155,2013,0
309,19.05,72.8,302.91135,301.4247,0.001506635,0.000303018,100490.34,6,155,2013,0
310,18.8,72.8,303.04187,301.78476,0.000849502,0.000119161,100604.72,6,156,2013,0
311,19.05,72.8,303.53143,302.13992,0.00011787,5.92e-05,100594.13,6,156,2013,1
312,18.8,72.8,302.53757,301.6013,0.001688842,0.000361799,100481.375,6,157,2013,0
