,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave_label
22,18.8,72.8,300.16058,298.41464,1.33e-06,5.56e-08,101342.0,1,12,2020,0
23,19.05,72.8,300.6225,298.3857,3.05e-06,1.27e-07,101341.88,1,12,2020,0
24,18.8,72.8,298.50534,297.6107,7.42e-05,2.08e-05,101248.41,1,13,2020,0
25,19.05,72.8,298.72433,297.49783,8.17e-05,2.55e-05,101247.48,1,13,2020,0
26,18.8,72.8,297.92468,296.77512,3.15e-05,4.91e-06,101247.695,1,14,2020,0
27,19.05,72.8,298.3068,296.7197,7.63e-05,8.86e-06,101251.75,1,14,2020,0
28,18.8,72.8,296.79724,295.84735,0.0,0.0,101320.125,1,15,2020,0
29,19.05,72.8,297.00128,295.6954,0.0,0.0,101322.57,1,15,2020,0
30,18.8,72.8,295.62106,294.86563,1.85e-05,9.77e-07,101456.32,1,16,2020,0
31,19.05,72.8,295.7207,294.66626,3.05e-05,1.8e-06,101461.1,1,16,2020,0
32,18.8,72.8,296.30807,294.12912,0.0,0.0,101488.98,1,17,2020,0
33,19.05,72.8,296.6107,293.90506,0.0,0.0,101497.43,1,17,2020,0
34,18.8,72.8,298.4314,295.45007,0.0,0.0,101333.836,1,18,2020,0
35,19.05,72.8,299.04144,295.29733,0.0,0.0,101341.99,1,18,2020,0
36,18.8,72.8,299.04483,296.79944,0.0,0.0,101322.74,1,19,2020,0
37,19.05,72.8,299.59875,296.6623,0.0,0.0,101329.59,1,19,2020,0
38,18.8,72.8,299.92844,297.6113,0.0,0.0,101322.09,1,20,2020,0
39,19.05,72.8,300.8131,297.5325,0.0,0.0,101324.6,1,20,2020,0
40,18.8,72.8,298.89948,297.4284,0.0,0.0,101421.52,1,21,2020,0
41,19.05,72.8,299.45062,297.23593,0.0,0.0,101421.1,1,21,2020,0
42,18.8,72.8,299.52335,297.8062,0.0,0.0,101495.43,1,22,2020,0
43,19.05,72.8,300.187,297.7371,0.0,0.0,101500.84,1,22,2020,0
44,18.8,72.8,300.7137,298.40186,0.0,0.0,101400.15,1,23,2020,0
45,19.05,72.8,301.50354,298.44797,0.0,0.0,101409.68,1,23,2020,0
46,18.8,72.8,300.66327,298.4845,0.0,0.0,101348.53,1,24,2020,0
47,19.05,72.8,301.18103,298.50333,0.0,0.0,101355.24,1,24,2020,0
48,18.8,72.8,300.2575,298.31876,0.0,0.0,101350.97,1,25,2020,0
49,19.05,72.8,300.6858,298.2739,0.0,0.0,101357.85,1,25,2020,0
50,18.8,72.8,299.40393,297.9387,0.0,0.0,101214.53,1,26,2020,0
51,19.05,72.8,300.1739,297.9112,0.0,0.0,101213.43,1,26,2020,0
52,18.8,72.8,298.7907,297.55142,0.0,0.0,101199.1,1,27,2020,0
53,19.05,72.8,299.07812,297.43655,0.0,0.0,101192.01,1,27,2020,0
54,18.8,72.8,297.94733,296.68152,6.7e-05,1.16e-05,101308.13,1,28,2020,0
55,19.05,72.8,298.17786,296.62448,5.74e-05,1.54e-05,101303.73,1,28,2020,0
56,18.8,72.8,296.45126,295.8783,2.67e-06,2.46e-07,101575.93,1,29,2020,0
57,19.05,72.8,296.55753,295.81522,7.16e-06,8.35e-07,101581.44,1,29,2020,0
58,18.8,72.8,297.97778,295.40692,0.0,0.0,101501.836,1,30,2020,0
59,19.05,72.8,298.50992,295.4379,0.0,0.0,101507.04,1,30,2020,0
60,18.8,72.8,297.25983,295.82574,0.0,0.0,101279.445,1,31,2020,0
61,19.05,72.8,297.8926,295.77792,0.0,0.0,101277.81,1,31,2020,0
62,18.8,72.8,298.50977,296.35208,0.0,0.0,101235.84,2,32,2020,0
63,19.05,72.8,299.23032,296.40494,0.0,0.0,101234.69,2,32,2020,0
64,18.8,72.8,298.32104,296.7654,2.86e-07,3.58e-08,101368.68,2,33,2020,0
65,19.05,72.8,298.6368,296.81082,0.0,0.0,101364.73,2,33,2020,0
66,18.8,72.8,297.786,296.374,4.01e-06,3.78e-07,101466.125,2,34,2020,0
67,19.05,72.8,298.3518,296.3962,1.72e-06,1.51e-07,101463.56,2,34,2020,0
68,18.8,72.8,298.51337,296.749,1.53e-06,2.94e-07,101350.12,2,35,2020,0
69,19.05,72.8,299.27875,296.77048,9.54e-07,1.35e-07,101350.78,2,35,2020,0
70,18.8,72.8,298.95932,297.03903,0.0,0.0,101312.945,2,36,2020,0
71,19.05,72.8,299.4887,296.96396,0.0,0.0,101317.35,2,36,2020,0
72,18.8,72.8,298.167,296.71558,0.0,0.0,101331.28,2,37,2020,0
73,19.05,72.8,298.7905,296.66263,0.0,0.0,101328.336,2,37,2020,0
74,18.8,72.8,297.5722,296.1423,0.0,0.0,101441.0,2,38,2020,0
75,19.05,72.8,298.0901,296.04892,0.0,0.0,101437.66,2,38,2020,0
76,18.8,72.8,298.6723,296.47916,0.0,0.0,101422.305,2,39,2020,0
77,19.05,72.8,299.33386,296.58664,0.0,0.0,101423.88,2,39,2020,0
78,18.8,72.8,299.51282,297.57132,0.0,0.0,101391.336,2,40,2020,0
79,19.05,72.8,299.94592,297.60312,0.0,0.0,101404.875,2,40,2020,0
80,18.8,72.8,299.73087,298.32632,0.0,0.0,101284.25,2,41,2020,0
81,19.05,72.8,300.07062,298.20212,0.0,0.0,101295.46,2,41,2020,0
82,18.8,72.8,300.9645,299.20285,4.96e-06,2.22e-07,101293.72,2,42,2020,0
83,19.05,72.8,301.3698,299.26788,0.0,0.0,101298.74,2,42,2020,0
84,18.8,72.8,302.04987,299.5881,0.0,0.0,101462.73,2,43,2020,0
85,19.05,72.8,301.9887,299.74295,0.0,0.0,101469.16,2,43,2020,0
86,18.8,72.8,301.5342,299.5729,0.0,0.0,101479.21,2,44,2020,0
87,19.05,72.8,302.2798,299.8741,0.0,0.0,101480.555,2,44,2020,0
88,18.8,72.8,300.94522,299.62302,0.0,0.0,101313.805,2,45,2020,0
89,19.05,72.8,301.36194,299.7989,0.0,0.0,101321.94,2,45,2020,0
90,18.8,72.8,300.13947,298.60373,0.0,0.0,101258.88,2,46,2020,0
91,19.05,72.8,300.6802,298.65012,0.0,0.0,101260.96,2,46,2020,0
92,18.8,72.8,299.803,298.2091,0.0,0.0,101294.695,2,47,2020,0
93,19.05,72.8,300.47827,298.33472,0.0,0.0,101293.4,2,47,2020,0
94,18.8,72.8,300.56873,298.67227,0.0,0.0,101339.31,2,48,2020,0
95,19.05,72.8,301.59396,298.86197,0.0,0.0,101337.9,2,48,2020,0
96,18.8,72.8,303.2245,299.71945,0.0,0.0,101294.23,2,49,2020,0
97,19.05,72.8,303.57886,299.85422,0.0,0.0,101293.38,2,49,2020,1
98,18.8,72.8,300.93774,299.34424,0.0,0.0,101236.07,2,50,2020,0
99,19.05,72.8,301.7301,299.48312,0.0,0.0,101234.32,2,50,2020,0
100,18.8,72.8,300.54208,298.83673,0.0,0.0,101185.0,2,51,2020,0
101,19.05,72.8,301.1438,298.90637,0.0,0.0,101183.76,2,51,2020,0
102,18.8,72.8,300.52246,298.59818,0.0,0.0,101386.72,2,52,2020,0
103,19.05,72.8,301.1045,298.6235,0.0,0.0,101389.664,2,52,2020,0
104,18.8,72.8,300.73523,298.8734,0.0,0.0,101484.6,2,53,2020,0
105,19.05,72.8,301.70068,298.94296,0.0,0.0,101486.23,2,53,2020,0
106,18.8,72.8,300.8925,299.24326,0.0,0.0,101365.93,2,54,2020,0
107,19.05,72.8,301.83408,299.32944,0.0,0.0,101366.57,2,54,2020,0
108,18.8,72.8,300.23917,298.9591,0.0,0.0,101165.38,2,55,2020,0
109,19.05,72.8,300.99457,299.0184,0.0,0.0,101162.44,2,55,2020,0
110,18.8,72.8,301.64294,299.58405,0.0,0.0,101075.305,2,56,2020,0
111,19.05,72.8,302.31274,299.77914,0.0,0.0,101082.69,2,56,2020,0
112,18.8,72.8,302.0154,299.497,0.0,0.0,101121.41,2,57,2020,0
113,19.05,72.8,302.7528,299.5024,0.0,0.0,101133.19,2,57,2020,0
114,18.8,72.8,303.44202,299.84686,0.0,0.0,101132.34,2,58,2020,1
115,19.05,72.8,304.28595,299.82443,0.0,0.0,101138.18,2,58,2020,1
116,18.8,72.8,300.93353,299.34497,0.0,0.0,101005.44,2,59,2020,0
117,19.05,72.8,301.6233,299.46576,0.0,0.0,101005.98,2,59,2020,0
118,18.8,72.8,300.2664,299.16623,0.0,0.0,100978.0,2,60,2020,0
119,19.05,72.8,300.5896,299.26654,0.0,0.0,100975.32,2,60,2020,0
120,18.8,72.8,299.97598,298.66183,0.0,0.0,101072.25,3,61,2020,0
121,19.05,72.8,300.5996,298.69998,0.0,0.0,101072.54,3,61,2020,0
122,18.8,72.8,299.0507,298.1598,1.91e-07,1.59e-08,101184.29,3,62,2020,0
123,19.05,72.8,299.61017,298.08102,1.24e-06,9.14e-08,101181.21,3,62,2020,0
124,18.8,72.8,298.8451,297.9001,5.72e-07,6.75e-08,101244.97,3,63,2020,0
125,19.05,72.8,299.23846,297.91043,2.29e-06,2.3e-07,101238.34,3,63,2020,0
126,18.8,72.8,298.6875,297.82028,6.87e-06,9.38e-07,101224.37,3,64,2020,0
127,19.05,72.8,299.04114,297.88144,5.72e-06,9.58e-07,101217.69,3,64,2020,0
128,18.8,72.8,298.81924,297.71533,6.01e-06,5.28e-07,101092.37,3,65,2020,0
129,19.05,72.8,299.08826,297.74557,9.63e-06,6.95e-07,101087.78,3,65,2020,0
130,18.8,72.8,299.11575,298.32516,6.4e-05,1.27e-05,101088.336,3,66,2020,0
131,19.05,72.8,299.32513,298.4283,7.02e-05,1.47e-05,101079.53,3,66,2020,0
132,18.8,72.8,298.17422,297.53952,3.7e-05,3.31e-06,101286.31,3,67,2020,0
133,19.05,72.8,298.6524,297.54935,8.11e-05,1.09e-05,101285.664,3,67,2020,0
134,18.8,72.8,298.44067,297.19553,0.0,0.0,101287.28,3,68,2020,0
135,19.05,72.8,299.07593,297.368,0.0,0.0,101284.695,3,68,2020,0
136,18.8,72.8,298.71063,297.8097,0.0,0.0,101158.75,3,69,2020,0
137,19.05,72.8,299.258,297.88046,0.0,0.0,101154.09,3,69,2020,0
138,18.8,72.8,298.85028,298.083,2.86e-06,1.27e-07,101150.52,3,70,2020,0
139,19.05,72.8,299.0232,298.1389,7.25e-06,3.85e-07,101146.35,3,70,2020,0
140,18.8,72.8,298.51932,297.9059,5.72e-07,2.78e-08,101226.1,3,71,2020,0
141,19.05,72.8,299.031,297.99692,5.72e-07,4.4e-08,101222.46,3,71,2020,0
142,18.8,72.8,298.50598,297.45813,1.4e-05,1.96e-06,101385.4,3,72,2020,0
143,19.05,72.8,298.75357,297.458,2.4e-05,3.39e-06,101386.15,3,72,2020,0
144,18.8,72.8,299.2954,297.05228,0.0,0.0,101441.66,3,73,2020,0
145,19.05,72.8,299.81534,297.14673,0.0,0.0,101443.25,3,73,2020,0
146,18.8,72.8,301.45255,298.31235,0.0,0.0,101234.93,3,74,2020,0
147,19.05,72.8,301.78824,298.36295,0.0,0.0,101243.01,3,74,2020,0
148,18.8,72.8,301.9238,299.3522,0.0,0.0,101044.805,3,75,2020,0
149,19.05,72.8,303.0656,299.4576,0.0,0.0,101046.125,3,75,2020,0
150,18.8,72.8,301.9027,299.80698,0.0,0.0,101098.836,3,76,2020,0
151,19.05,72.8,302.7231,299.99197,0.0,0.0,101095.72,3,76,2020,0
152,18.8,72.8,301.76645,300.11447,0.0,0.0,101185.44,3,77,2020,0
153,19.05,72.8,302.50546,300.32687,0.0,0.0,101181.51,3,77,2020,0
154,18.8,72.8,301.79373,300.37204,0.0,0.0,101224.24,3,78,2020,0
155,19.05,72.8,302.56592,300.49948,0.0,0.0,101221.836,3,78,2020,0
156,18.8,72.8,300.86987,299.622,0.0,0.0,101207.04,3,79,2020,0
157,19.05,72.8,301.59885,299.6409,0.0,0.0,101202.54,3,79,2020,0
158,18.8,72.8,299.76263,298.80148,2.86e-06,2.78e-07,101236.47,3,80,2020,0
159,19.05,72.8,300.26794,298.8322,3.43e-06,3.42e-07,101229.336,3,80,2020,0
160,18.8,72.8,299.5227,298.43082,0.0,0.0,101220.336,3,81,2020,0
161,19.05,72.8,300.04132,298.56918,0.0,0.0,101217.22,3,81,2020,0
162,18.8,72.8,300.65335,299.05273,0.0,0.0,101173.79,3,82,2020,0
163,19.05,72.8,301.47412,299.34702,0.0,0.0,101172.68,3,82,2020,0
164,18.8,72.8,302.0656,300.07486,0.0,0.0,101048.53,3,83,2020,0
165,19.05,72.8,303.0025,300.39212,0.0,0.0,101043.28,3,83,2020,0
166,18.8,72.8,301.4281,300.3885,0.0,0.0,100875.93,3,84,2020,0
167,19.05,72.8,302.65097,300.8468,3.81e-07,2.78e-08,100862.336,3,84,2020,0
168,18.8,72.8,301.0698,300.3575,0.0,0.0,100851.65,3,85,2020,0
169,19.05,72.8,301.6073,300.51016,0.0,0.0,100837.94,3,85,2020,0
170,18.8,72.8,301.40964,300.3524,9.26e-05,4.04e-06,100959.29,3,86,2020,0
171,19.05,72.8,301.74756,300.47437,4.19e-06,5.68e-07,100954.65,3,86,2020,0
172,18.8,72.8,301.89935,300.64645,0.0,0.0,101149.6,3,87,2020,0
173,19.05,72.8,302.6352,300.99954,1.91e-07,1.19e-08,101149.77,3,87,2020,0
174,18.8,72.8,302.58688,301.19757,0.0,0.0,101121.07,3,88,2020,0
175,19.05,72.8,303.26776,301.5227,0.0,0.0,101124.41,3,88,2020,0
176,18.8,72.8,302.57635,301.0352,0.0,0.0,100968.19,3,89,2020,0
177,19.05,72.8,303.38446,301.38705,0.0,0.0,100965.51,3,89,2020,1
178,18.8,72.8,301.89105,300.8599,1.14e-06,4.77e-08,101010.305,3,90,2020,0
179,19.05,72.8,302.60522,301.19077,0.0,0.0,101004.96,3,90,2020,0
180,18.8,72.8,301.64337,300.39612,0.0,0.0,101114.805,3,91,2020,0
181,19.05,72.8,302.30573,300.6429,0.0,0.0,101112.49,3,91,2020,0
182,18.8,72.8,301.77884,300.28842,0.0,0.0,101074.84,4,92,2020,0
183,19.05,72.8,302.78113,300.58844,0.0,0.0,101074.31,4,92,2020,0
184,18.8,72.8,302.72748,300.97507,0.0,0.0,100897.99,4,93,2020,0
185,19.05,72.8,303.7378,301.37802,0.0,0.0,100895.56,4,93,2020,1
186,18.8,72.8,301.8031,300.82016,0.0,0.0,100931.65,4,94,2020,0
187,19.05,72.8,302.98523,301.21542,0.0,0.0,100923.414,4,94,2020,0
188,18.8,72.8,301.54388,300.6835,0.0,0.0,100999.414,4,95,2020,0
189,19.05,72.8,302.38583,301.00906,0.0,0.0,100989.875,4,95,2020,0
190,18.8,72.8,301.52393,300.406,0.0,0.0,101086.35,4,96,2020,0
191,19.05,72.8,302.29968,300.70828,3.81e-07,1.59e-08,101074.03,4,96,2020,0
192,18.8,72.8,301.0809,300.18036,4.2e-06,5.09e-07,101197.99,4,97,2020,0
193,19.05,72.8,301.39108,300.39313,7.63e-07,1.27e-07,101188.41,4,97,2020,0
194,18.8,72.8,300.99988,300.05527,0.0,0.0,101101.35,4,98,2020,0
195,19.05,72.8,301.47156,300.2452,9.53e-08,3.97e-09,101092.07,4,98,2020,0
196,18.8,72.8,301.04788,299.92105,0.0,0.0,101218.5,4,99,2020,0
197,19.05,72.8,301.5157,300.18146,1.91e-07,7.97e-09,101209.46,4,99,2020,0
198,18.8,72.8,301.09967,299.9376,0.0,0.0,101151.52,4,100,2020,0
199,19.05,72.8,301.79596,300.26587,0.0,0.0,101144.5,4,100,2020,0
200,18.8,72.8,301.81247,300.42172,0.0,0.0,101089.74,4,101,2020,0
201,19.05,72.8,302.88547,300.86673,0.0,0.0,101082.695,4,101,2020,0
202,18.8,72.8,302.12347,300.90207,6.73e-05,4.75e-06,101159.59,4,102,2020,0
203,19.05,72.8,303.0282,301.37613,0.0,0.0,101147.5,4,102,2020,0
204,18.8,72.8,301.88123,301.1542,0.0,0.0,101088.34,4,103,2020,0
205,19.05,72.8,302.50684,301.416,0.0,0.0,101074.836,4,103,2020,0
206,18.8,72.8,301.89392,301.14307,0.0,0.0,100966.77,4,104,2020,0
207,19.05,72.8,302.6101,301.4959,0.0,0.0,100955.4,4,104,2020,0
208,18.8,72.8,303.00854,301.36926,0.0,0.0,100928.445,4,105,2020,0
209,19.05,72.8,304.2989,301.80005,0.0,0.0,100916.16,4,105,2020,1
210,18.8,72.8,302.5982,301.68546,0.0,0.0,101032.4,4,106,2020,0
211,19.05,72.8,303.49637,302.0294,0.0,0.0,101019.04,4,106,2020,1
212,18.8,72.8,302.17346,301.55548,1.34e-06,9.14e-08,100982.875,4,107,2020,0
213,19.05,72.8,302.5874,301.7822,7.63e-07,4.77e-08,100972.29,4,107,2020,0
214,18.8,72.8,302.28137,301.4106,2.86e-07,1.99e-08,100925.06,4,108,2020,0
215,19.05,72.8,302.81656,301.73853,7.63e-07,3.18e-08,100916.01,4,108,2020,0
216,18.8,72.8,302.76996,301.7247,0.0,0.0,100971.586,4,109,2020,0
217,19.05,72.8,303.59064,302.1174,0.0,0.0,100958.9,4,109,2020,1
218,18.8,72.8,303.43054,302.3192,0.0,0.0,100942.19,4,110,2020,1
219,19.05,72.8,304.40207,302.8063,0.0,0.0,100936.66,4,110,2020,1
220,18.8,72.8,304.91388,303.48636,0.0,0.0,100853.78,4,111,2020,1
221,19.05,72.8,305.90973,303.81656,0.0,0.0,100853.71,4,111,2020,1
222,18.8,72.8,303.07355,302.28174,0.0,0.0,100962.195,4,112,2020,0
223,19.05,72.8,303.7054,302.46484,0.0,0.0,100951.414,4,112,2020,1
224,18.8,72.8,302.7148,301.75812,0.0,0.0,100913.32,4,113,2020,0
225,19.05,72.8,303.31952,302.06277,0.0,0.0,100900.94,4,113,2020,1
226,18.8,72.8,302.85345,301.99808,9.53e-08,3.97e-09,100936.28,4,114,2020,0
227,19.05,72.8,303.46173,302.32465,0.0,0.0,100924.13,4,114,2020,1
228,18.8,72.8,303.1187,302.07904,0.0,0.0,100864.26,4,115,2020,0
229,19.05,72.8,303.72556,302.36993,0.0,0.0,100852.0,4,115,2020,1
230,18.8,72.8,302.71924,301.91913,3.53e-06,4.57e-07,100947.1,4,116,2020,0
231,19.05,72.8,303.15424,302.196,3.24e-06,3.9e-07,100937.26,4,116,2020,0
232,18.8,72.8,302.23242,301.35458,1.91e-07,7.94e-09,100974.875,4,117,2020,0
233,19.05,72.8,302.7182,301.5991,5e-10,2.08e-11,100967.85,4,117,2020,0
234,18.8,72.8,302.56354,301.61035,1.61e-05,2.69e-06,101108.47,4,118,2020,0
235,19.05,72.8,303.1198,301.91147,1.88e-05,3.01e-06,101098.78,4,118,2020,0
236,18.8,72.8,302.97357,301.91162,1.91e-07,7.94e-09,100949.01,4,119,2020,0
237,19.05,72.8,303.78754,302.29803,7.63e-07,3.18e-08,100943.99,4,119,2020,1
238,18.8,72.8,303.15408,302.368,0.0,0.0,100897.16,4,120,2020,0
239,19.05,72.8,303.69287,302.62704,0.0,0.0,100880.34,4,120,2020,1
240,18.8,72.8,302.63654,301.99966,4.33e-05,5.38e-06,101031.69,4,121,2020,0
241,19.05,72.8,303.12888,302.2085,3.51e-05,3.35e-06,101020.71,4,121,2020,0
242,18.8,72.8,302.5779,301.86636,6.49e-06,8.15e-07,101061.93,5,122,2020,0
243,19.05,72.8,302.99945,302.114,4.58e-06,5.01e-07,101051.9,5,122,2020,0
244,18.8,72.8,302.63837,301.8987,1.25e-05,2.66e-06,100901.75,5,123,2020,0
245,19.05,72.8,303.05954,302.15286,1.07e-05,2.66e-06,100893.086,5,123,2020,0
246,18.8,72.8,302.8215,302.10245,2.79e-05,6.39e-06,100879.93,5,124,2020,0
247,19.05,72.8,303.40027,302.36404,2.1e-05,5.47e-06,100872.07,5,124,2020,1
248,18.8,72.8,302.6164,301.88065,1.53e-06,1.83e-07,100967.96,5,125,2020,0
249,19.05,72.8,303.263,302.15866,1.24e-06,2.26e-07,100957.04,5,125,2020,0
250,18.8,72.8,303.03137,302.16537,0.0,0.0,100910.78,5,126,2020,0
251,19.05,72.8,303.78113,302.55743,1.67e-10,1.39e-11,100901.82,5,126,2020,1
252,18.8,72.8,303.29028,302.37515,2.86e-06,3.1e-07,100797.164,5,127,2020,1
253,19.05,72.8,303.88382,302.72214,1.91e-06,1.95e-07,100785.97,5,127,2020,1
254,18.8,72.8,302.81268,302.0309,4.86e-06,4.85e-07,100858.4,5,128,2020,0
255,19.05,72.8,303.0952,302.2483,1.53e-06,2.22e-07,100851.0,5,128,2020,0
256,18.8,72.8,302.68604,301.7181,1.34e-05,1.72e-06,100898.695,5,129,2020,0
257,19.05,72.8,303.09824,301.96957,1.03e-05,1.18e-06,100890.51,5,129,2020,0
258,18.8,72.8,302.65344,301.83786,2.01e-05,3.97e-06,100906.81,5,130,2020,0
259,19.05,72.8,303.1931,302.12173,1.09e-05,1.94e-06,100899.6,5,130,2020,0
260,18.8,72.8,302.71664,301.85507,7.63e-07,8.35e-08,100850.0,5,131,2020,0
261,19.05,72.8,303.24146,302.14667,7.63e-07,4.77e-08,100841.9,5,131,2020,0
262,18.8,72.8,302.91852,302.03342,1.34e-06,1.31e-07,100899.24,5,132,2020,0
263,19.05,72.8,303.6468,302.27603,7.63e-07,8.34e-08,100893.81,5,132,2020,1
264,18.8,72.8,302.73306,301.77988,2.48e-06,4.05e-07,100833.35,5,133,2020,0
265,19.05,72.8,303.401,302.01187,4.58e-06,7.95e-07,100828.07,5,133,2020,1
266,18.8,72.8,302.91556,302.11566,4.29e-06,6.44e-07,100772.38,5,134,2020,0
267,19.05,72.8,303.33054,302.38272,4.58e-06,7.67e-07,100763.04,5,134,2020,1
268,18.8,72.8,303.07214,302.2016,9.54e-07,2.03e-07,100712.52,5,135,2020,0
269,19.05,72.8,303.84518,302.4987,7.63e-07,4.77e-08,100703.73,5,135,2020,1
270,18.8,72.8,303.11774,302.41495,4.86e-06,3.85e-07,100709.695,5,136,2020,0
271,19.05,72.8,303.88522,302.7336,2.19e-05,1.26e-06,100701.57,5,136,2020,1
272,18.8,72.8,303.2356,302.5118,0.000121008,8.91e-06,100703.77,5,137,2020,0
273,19.05,72.8,304.0282,302.87186,0.00018167,8.22e-06,100691.836,5,137,2020,1
274,18.8,72.8,303.2079,302.41135,1.18e-05,1.88e-06,100661.414,5,138,2020,0
275,19.05,72.8,303.79324,302.72693,1.15e-05,1.14e-06,100650.91,5,138,2020,1
276,18.8,72.8,303.2652,302.59302,1.62e-06,2.3e-07,100586.49,5,139,2020,0
277,19.05,72.8,303.87924,302.95462,6.49e-06,8.03e-07,100571.57,5,139,2020,1
278,18.8,72.8,302.70386,302.18103,4.52e-05,8.58e-06,100562.09,5,140,2020,0
279,19.05,72.8,303.26703,302.46744,4.47e-05,7.31e-06,100551.664,5,140,2020,0
280,18.8,72.8,302.82025,302.10547,4.31e-05,6.91e-06,100554.71,5,141,2020,0
281,19.05,72.8,303.36108,302.46497,4.14e-05,5.83e-06,100542.22,5,141,2020,1
282,18.8,72.8,303.0074,302.2856,1.7e-05,1.99e-06,100677.0,5,142,2020,0
283,19.05,72.8,303.5027,302.6288,1.09e-05,1.1e-06,100663.88,5,142,2020,1
284,18.8,72.8,303.05997,302.27707,1.91e-05,3.86e-06,100791.586,5,143,2020,0
285,19.05,72.8,303.48016,302.60898,2e-05,4.04e-06,100780.69,5,143,2020,1
286,18.8,72.8,302.9949,302.16306,5.15e-06,6.8e-07,100760.695,5,144,2020,0
287,19.05,72.8,303.70258,302.55606,4.96e-06,6.87e-07,100749.07,5,144,2020,1
288,18.8,72.8,302.95544,302.31503,2.62e-05,6.62e-06,100830.44,5,145,2020,0
289,19.05,72.8,303.47308,302.68918,2.63e-05,6.37e-06,100817.625,5,145,2020,1
290,18.8,72.8,302.9386,302.34274,5.4e-05,1.15e-05,100868.23,5,146,2020,0
291,19.05,72.8,303.4191,302.71716,5.76e-05,1.04e-05,100855.305,5,146,2020,1
292,18.8,72.8,303.15332,302.46075,2.46e-05,5.94e-06,100878.555,5,147,2020,0
293,19.05,72.8,303.57294,302.74652,1.93e-05,4.38e-06,100864.06,5,147,2020,1
294,18.8,72.8,303.01825,302.37094,2.89e-05,4.57e-06,100839.1,5,148,2020,0
295,19.05,72.8,303.54877,302.7286,3.31e-05,5.4e-06,100824.31,5,148,2020,1
296,18.8,72.8,303.31937,302.69147,3.49e-05,1.2e-05,100759.086,5,149,2020,1
297,19.05,72.8,303.69513,303.01404,3.51e-05,1.21e-05,100743.0,5,149,2020,1
298,18.8,72.8,303.66064,303.04065,0.000130563,4.04e-05,100747.69,5,150,2020,1
299,19.05,72.8,304.0219,303.34885,0.000133219,3.79e-05,100733.88,5,150,2020,1
300,18.8,72.8,303.83856,302.98602,0.00017244,2.62e-05,100785.086,5,151,2020,1
301,19.05,72.8,304.44098,303.34808,0.00015219,2.74e-05,100775.03,5,151,2020,1
302,18.8,72.8,304.3128,303.1433,0.00021267,3.04e-05,100807.06,5,152,2020,1
303,19.05,72.8,304.8988,303.50113,0.000200749,3.31e-05,100795.69,5,152,2020,1
304,18.8,72.8,303.201,301.85815,0.003356566,0.000451915,100844.62,6,153,2020,0
305,19.05,72.8,303.69022,302.1184,0.003020381,0.000394029,100841.96,6,153,2020,1
306,18.8,72.8,302.55368,301.68314,0.005767935,0.000830474,100542.71,6,154,2020,0
307,19.05,72.8,302.4782,301.76712,0.002155919,0.000556005,100561.27,6,154,2020,0
308,18.8,72.8,302.3863,301.37643,0.012103043,0.004213076,99814.28,6,155,2020,0
309,19.05,72.8,302.06058,301.1922,0.013878055,0.004814291,99878.72,6,155,2020,0
310,18.8,72.8,302.53848,301.06738,0.001334089,0.000500569,100536.46,6,156,2020,0
