,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave_label
0,18.8,72.8,299.21042,296.81256,0.0,0.0,101726.086,1,1,2019,0
1,19.05,72.8,299.89655,296.60733,0.0,0.0,101731.23,1,1,2019,0
2,18.8,72.8,299.5584,297.16934,0.0,0.0,101696.21,1,2,2019,0
3,19.05,72.8,300.08356,296.94342,0.0,0.0,101702.5,1,2,2019,0
4,18.8,72.8,299.0694,297.01758,0.0,0.0,101749.59,1,3,2019,0
5,19.05,72.8,300.00418,296.75137,0.0,0.0,101752.305,1,3,2019,0
6,18.8,72.8,299.7059,297.16797,0.0,0.0,101626.56,1,4,2019,0
7,19.05,72.8,300.35745,296.8257,0.0,0.0,101630.25,1,4,2019,0
8,18.8,72.8,298.74323,296.97095,0.0,0.0,101502.9,1,5,2019,0
9,19.05,72.8,299.36612,296.69086,0.0,0.0,101504.22,1,5,2019,0
10,18.8,72.8,299.62747,296.85806,0.0,0.0,101409.125,1,6,2019,0
11,19.05,72.8,300.08777,296.61105,0.0,0.0,101418.914,1,6,2019,0
12,18.8,72.8,299.83395,296.97034,0.0,0.0,101367.51,1,7,2019,0
13,19.05,72.8,300.07532,296.70926,0.0,0.0,101383.414,1,7,2019,0
14,18.8,72.8,299.43893,296.8914,0.0,0.0,101402.875,1,8,2019,0
15,19.05,72.8,299.83624,296.48517,0.0,0.0,101411.94,1,8,2019,0
16,18.8,72.8,298.70837,296.32425,0.0,0.0,101379.77,1,9,2019,0
17,19.05,72.8,299.19238,295.99924,0.0,0.0,101385.06,1,9,2019,0
18,18.8,72.8,299.06665,296.5551,0.0,0.0,101283.32,1,10,2019,0
19,19.05,72.8,299.84167,296.2936,0.0,0.0,101288.28,1,10,2019,0
20,18.8,72.8,298.62454,296.6529,0.0,0.0,101340.01,1,11,2019,0
21,19.05,72.8,299.1494,296.45493,0.0,0.0,101340.555,1,11,2019,0
22,18.8,72.8,298.26733,296.22058,0.0,0.0,101379.586,1,12,2019,0
23,19.05,72.8,298.91138,296.05026,0.0,0.0,101378.97,1,12,2019,0
24,18.8,72.8,299.04346,296.44028,0.0,0.0,101438.125,1,13,2019,0
25,19.05,72.8,299.54092,296.271,0.0,0.0,101443.945,1,13,2019,0
26,18.8,72.8,299.5288,296.9788,0.0,0.0,101339.414,1,14,2019,0
27,19.05,72.8,299.96448,296.80536,0.0,0.0,101348.29,1,14,2019,0
28,18.8,72.8,300.31775,297.69553,0.0,0.0,101372.336,1,15,2019,0
29,19.05,72.8,300.98166,297.56424,0.0,0.0,101383.93,1,15,2019,0
30,18.8,72.8,299.5633,297.46512,0.0,0.0,101395.66,1,16,2019,0
31,19.05,72.8,300.2845,297.37277,0.0,0.0,101399.18,1,16,2019,0
32,18.8,72.8,299.4739,297.5464,0.0,0.0,101311.82,1,17,2019,0
33,19.05,72.8,300.11432,297.40768,0.0,0.0,101317.586,1,17,2019,0
34,18.8,72.8,299.5122,297.45645,0.0,0.0,101287.055,1,18,2019,0
35,19.05,72.8,300.25708,297.1932,0.0,0.0,101291.07,1,18,2019,0
36,18.8,72.8,300.138,297.68295,0.0,0.0,101352.32,1,19,2019,0
37,19.05,72.8,300.96542,297.6492,0.0,0.0,101353.48,1,19,2019,0
38,18.8,72.8,300.04578,297.7308,0.0,0.0,101422.34,1,20,2019,0
39,19.05,72.8,300.61224,297.65625,0.0,0.0,101423.695,1,20,2019,0
40,18.8,72.8,298.40527,297.1904,0.0,0.0,101347.32,1,21,2019,0
41,19.05,72.8,298.89096,297.05185,0.0,0.0,101346.16,1,21,2019,0
42,18.8,72.8,297.25253,296.21896,7.06e-06,1.49e-06,101402.97,1,22,2019,0
43,19.05,72.8,297.6013,296.12866,1.07e-05,1.55e-06,101400.94,1,22,2019,0
44,18.8,72.8,297.0853,295.9458,4.73e-05,1.47e-05,101494.555,1,23,2019,0
45,19.05,72.8,297.3278,295.8226,2.98e-05,7.28e-06,101500.63,1,23,2019,0
46,18.8,72.8,297.68887,295.71957,0.0,0.0,101521.54,1,24,2019,0
47,19.05,72.8,298.17914,295.6352,0.0,0.0,101525.79,1,24,2019,0
48,18.8,72.8,297.51422,295.58646,0.0,0.0,101505.79,1,25,2019,0
49,19.05,72.8,297.8447,295.43808,0.0,0.0,101516.82,1,25,2019,0
50,18.8,72.8,297.6321,295.41602,0.0,0.0,101521.28,1,26,2019,0
51,19.05,72.8,297.9593,295.3085,0.0,0.0,101540.88,1,26,2019,0
52,18.8,72.8,298.38596,296.32352,0.0,0.0,101539.086,1,27,2019,0
53,19.05,72.8,298.6176,296.15643,0.0,0.0,101566.38,1,27,2019,0
54,18.8,72.8,298.311,296.3673,0.0,0.0,101629.72,1,28,2019,0
55,19.05,72.8,298.55646,296.14093,0.0,0.0,101657.664,1,28,2019,0
56,18.8,72.8,298.76453,296.3279,0.0,0.0,101600.805,1,29,2019,0
57,19.05,72.8,298.93695,296.0333,0.0,0.0,101620.27,1,29,2019,0
58,18.8,72.8,298.72925,296.3345,0.0,0.0,101533.29,1,30,2019,0
59,19.05,72.8,299.54327,296.0405,0.0,0.0,101540.56,1,30,2019,0
60,18.8,72.8,297.77112,296.15536,0.0,0.0,101442.44,1,31,2019,0
61,19.05,72.8,298.2703,295.93973,0.0,0.0,101446.69,1,31,2019,0
62,18.8,72.8,297.9864,296.1469,0.0,0.0,101423.414,2,32,2019,0
63,19.05,72.8,298.66342,296.0015,0.0,0.0,101425.87,2,32,2019,0
64,18.8,72.8,297.45538,295.90042,0.0,0.0,101317.84,2,33,2019,0
65,19.05,72.8,298.02338,295.8074,0.0,0.0,101320.086,2,33,2019,0
66,18.8,72.8,298.30286,296.5668,0.0,0.0,101366.84,2,34,2019,0
67,19.05,72.8,299.11707,296.44626,0.0,0.0,101367.49,2,34,2019,0
68,18.8,72.8,298.97156,297.22812,0.0,0.0,101506.695,2,35,2019,0
69,19.05,72.8,299.43854,297.19904,0.0,0.0,101507.56,2,35,2019,0
70,18.8,72.8,298.61148,297.21344,0.0,0.0,101551.18,2,36,2019,0
71,19.05,72.8,299.19513,297.16702,0.0,0.0,101550.82,2,36,2019,0
72,18.8,72.8,297.87112,296.77914,0.0,0.0,101342.07,2,37,2019,0
73,19.05,72.8,298.2568,296.60202,0.0,0.0,101337.63,2,37,2019,0
74,18.8,72.8,296.55487,295.7264,0.0,0.0,101471.0,2,38,2019,0
75,19.05,72.8,296.75244,295.58893,0.0,0.0,101472.71,2,38,2019,0
76,18.8,72.8,294.8904,293.96194,0.0,0.0,101699.91,2,39,2019,0
77,19.05,72.8,295.0617,293.82516,0.0,0.0,101706.96,2,39,2019,0
78,18.8,72.8,297.94946,294.68814,0.0,0.0,101572.73,2,40,2019,0
79,19.05,72.8,298.2198,294.51572,0.0,0.0,101586.27,2,40,2019,0
80,18.8,72.8,297.767,295.48465,0.0,0.0,101477.81,2,41,2019,0
81,19.05,72.8,298.64975,295.28577,0.0,0.0,101483.32,2,41,2019,0
82,18.8,72.8,299.2272,296.7744,0.0,0.0,101446.76,2,42,2019,0
83,19.05,72.8,300.41064,296.76947,0.0,0.0,101451.21,2,42,2019,0
84,18.8,72.8,300.01715,298.12595,0.0,0.0,101461.29,2,43,2019,0
85,19.05,72.8,300.9588,298.09293,0.0,0.0,101462.19,2,43,2019,0
86,18.8,72.8,299.16064,298.10617,0.0,0.0,101605.94,2,44,2019,0
87,19.05,72.8,299.90982,298.27805,0.0,0.0,101606.04,2,44,2019,0
88,18.8,72.8,298.4665,297.10553,0.0,0.0,101418.0,2,45,2019,0
89,19.05,72.8,299.16528,297.21854,0.0,0.0,101419.82,2,45,2019,0
90,18.8,72.8,298.05936,296.76236,0.0,0.0,101448.586,2,46,2019,0
91,19.05,72.8,298.68347,296.75662,0.0,0.0,101445.62,2,46,2019,0
92,18.8,72.8,298.2055,296.31177,0.0,0.0,101497.79,2,47,2019,0
93,19.05,72.8,298.96597,296.37146,0.0,0.0,101496.73,2,47,2019,0
94,18.8,72.8,298.0094,296.4209,0.0,0.0,101376.664,2,48,2019,0
