iter	Logloss
151	0.0184156184
152	0.01827449478
153	0.01819412383
154	0.01812272704
155	0.01808989263
156	0.01794499467
157	0.01791526163
158	0.01768706938
159	0.01764397778
160	0.01756169355
161	0.01746773735
162	0.01737769435
163	0.0173090927
164	0.01722794434
165	0.01718273293
166	0.01716114085
167	0.01706041812
168	0.01698455621
169	0.01694096611
170	0.01681061954
171	0.01678056485
172	0.01671418865
173	0.01668450071
174	0.01650041368
175	0.01643010052
176	0.01632229319
177	0.01621492976
178	0.0161628913
179	0.01600735753
180	0.01590712499
181	0.01584948793
182	0.01580316203
183	0.01577767572
184	0.01575478754
185	0.01568919231
186	0.01562534183
187	0.01549343449
188	0.01547579359
189	0.01543044332
190	0.01529906533
191	0.01522341706
192	0.01517398504
193	0.01514129781
194	0.01502796783
195	0.01499127956
196	0.01485344128
197	0.01470736947
198	0.01458846106
199	0.01452527049
200	0.01438457415
201	0.01437706582
202	0.01432745933
203	0.01420511128
204	0.01413140241
205	0.01403876484
206	0.01399884583
207	0.01395913571
208	0.01389109309
209	0.0138520963
210	0.01379757011
211	0.01369600706
212	0.01366827157
213	0.01361595776
214	0.01356953809
215	0.01355073996
216	0.01350319986
217	0.0134808173
218	0.01341870563
219	0.01339658774
220	0.01333230285
221	0.01329834326
222	0.01319679089
223	0.01318868911
224	0.01316372148
225	0.01305889208
226	0.01303386748
227	0.01299152718
228	0.01297576278
229	0.01295293987
230	0.01293038996
231	0.01290450841
232	0.01281122517
233	0.01275790012
234	0.01274073042
235	0.01271899116
236	0.01260774538
237	0.01254348779
238	0.01251855457
239	0.01246278688
240	0.01243539797
241	0.01238525856
242	0.01235294401
243	0.012327739
244	0.01227760908
245	0.01219821852
246	0.01217989634
247	0.01209246571
248	0.01203225901
249	0.01197200008
250	0.01195068929
251	0.01192564332
252	0.01188433207
253	0.01181866089
254	0.0117900471
255	0.0117565136
256	0.01168737548
257	0.01165890056
258	0.01159893717
259	0.01155448776
260	0.01154832656
261	0.01152110144
262	0.01149947612
263	0.01142702892
264	0.01132310275
265	0.01130019083
266	0.01127731689
267	0.01122816616
268	0.01120373738
269	0.01118619975
270	0.01116648415
271	0.01113067418
272	0.01108437795
273	0.01105447756
274	0.01104123888
275	0.01100534701
276	0.0109723227
277	0.01096224592
278	0.01090324274
279	0.01086741497
280	0.01084257552
281	0.01076254046
282	0.01073308754
283	0.01071247701
284	0.0106901894
285	0.01061537671
286	0.01058453155
287	0.01056317921
288	0.01052003064
289	0.01049986283
290	0.01047409523
291	0.01045721988
292	0.01041235743
293	0.01038049984
294	0.01035844961
295	0.01030261663
296	0.01026029415
297	0.01025141851
298	0.01023458826
299	0.01020524097
300	0.01019994146
301	0.01016905238
302	0.01012601419
303	0.01011360752
304	0.01006626445
305	0.0100252796
306	0.009939802012
307	0.009932654499
308	0.009918859751
309	0.009863889655
310	0.009836307281
311	0.009795972851
312	0.009730239351
313	0.009702710981
314	0.009683684377
315	0.009652927638
316	0.009637077773
317	0.00962723659
318	0.009600121261
319	0.009583044735
320	0.009551028102
321	0.00950397819
322	0.009482113115
323	0.009452915963
324	0.009418174207
325	0.009383093591
326	0.009364672307
327	0.009265839126
328	0.00924424229
329	0.009213958531
330	0.009202325722
331	0.009167508598
332	0.009101721687
333	0.009085614858
334	0.009067156779
335	0.00905538629
336	0.009031226936
337	0.009007111498
338	0.008971515174
339	0.008957129943
340	0.008889705703
341	0.008883361721
342	0.008835534391
343	0.00881594935
344	0.008772449458
345	0.008723074409
346	0.008708114719
347	0.008688418703
348	0.008661204269
349	0.008642501095
350	0.00860593448
351	0.008593104089
352	0.008569936984
353	0.008555440185
354	0.00846942612
355	0.008416845254
356	0.008395931479
357	0.008337180512
358	0.008311974906
359	0.008297429444
360	0.008279705463
361	0.008254317668
362	0.008235513608
363	0.008230129828
364	0.008224969186
365	0.008214364233
366	0.008190468371
367	0.008139037018
368	0.008130599344
369	0.008110487914
370	0.0080638641
371	0.008018669314
372	0.007971828297
373	0.007966966754
374	0.007945519467
375	0.007938309642
376	0.007926799677
377	0.007920355996
378	0.007874726804
379	0.007869044519
380	0.007862739112
381	0.007843190272
382	0.007820369148
383	0.007815939637
384	0.007797680364
385	0.007781686884
386	0.007774946477
387	0.007764481578
388	0.007755061151
389	0.007750001396
390	0.007739481899
391	0.007721126488
392	0.007707635586
393	0.007689095612
394	0.007683684534
395	0.00764190624
396	0.007628626607
397	0.007621555055
398	0.007611825441
399	0.00759520231
400	0.007585489906
401	0.007575659405
402	0.007558284966
403	0.007554569968
404	0.007545290189
405	0.007534513729
406	0.007516839004
407	0.007490645897
408	0.007466564879
409	0.007462227945
410	0.007457529601
411	0.007453504822
412	0.007431989882
413	0.007411734837
414	0.007394548522
415	0.007379885557
416	0.007374774764
417	0.00737133216
418	0.007358756359
419	0.007305285911
420	0.007270401134
421	0.007266880788
422	0.007207170212
423	0.007179196161
424	0.007170419034
425	0.007163685156
426	0.007160693574
427	0.007129787879
428	0.007099459612
429	0.007085578221
430	0.007075364944
431	0.00703221222
432	0.006977641516
433	0.006970996061
434	0.00694249206
435	0.00693759847
436	0.006929315093
437	0.00690642869
438	0.006891543181
439	0.006841965173
440	0.006828502757
441	0.006792162247
442	0.006779241057
443	0.006768094878
444	0.006764264751
445	0.006760904043
446	0.006733551927
447	0.006722292992
448	0.006675338033
449	0.006630813846
450	0.006627537407
451	0.006616225062
452	0.006609857935
453	0.006590793944
454	0.006583624474
455	0.0065716985
456	0.0065612609
457	0.006514069154
458	0.006503523546
459	0.006496080495
460	0.006490034425
461	0.006474361408
462	0.006429813482
463	0.006426773237
464	0.00639332817
465	0.006388127173
466	0.006347124519
467	0.006337130226
468	0.006326062975
469	0.006308395965
470	0.006298142334
471	0.006286873903
472	0.006278254041
473	0.006263524016
474	0.006222369438
475	0.006218405191
476	0.006179645778
477	0.006173238891
478	0.006169088301
479	0.006157717797
480	0.006118454544
481	0.006107456727
482	0.006056273436
483	0.006049702757
484	0.006008687046
485	0.005969702122
486	0.005954112188
487	0.005945545142
488	0.005929929096
489	0.005899216866
490	0.005895840135
491	0.005846119698
492	0.005843461635
493	0.005837977563
494	0.005810276499
495	0.005762424243
496	0.005738289815
497	0.005729116856
498	0.005693407183
499	0.005687810355
500	0.005677441002
501	0.005668545778
502	0.005645319921
503	0.005622911839
504	0.00562074634
505	0.005592353313
506	0.005560087431
507	0.0055553244
508	0.005533829637
509	0.005529738392
510	0.005503758334
511	0.00550161954
512	0.005498540127
513	0.005473727385
514	0.005447332504
515	0.00544498719
516	0.005436404121
517	0.005428151604
518	0.00540832859
519	0.005404944737
520	0.005402018435
521	0.005377927921
522	0.005339207082
523	0.005331101741
524	0.005308350644
525	0.005299333763
526	0.005282742085
527	0.005262354701
528	0.005253733058
529	0.005251701084
530	0.005225224901
531	0.005204066625
532	0.005200839443
533	0.005184913023
534	0.005174941874
535	0.00516624605
536	0.005145396367
537	0.005126026156
538	0.005122026302
539	0.005103695815
540	0.005079131135
541	0.005061513382
542	0.005043673085
543	0.005035719667
544	0.005033878785
545	0.005017658013
546	0.005015767874
547	0.005013949543
548	0.005012090857
549	0.005004339806
550	0.005002128611
551	0.004994738376
552	0.004986989698
553	0.004971964432
554	0.004965829642
555	0.004961080854
556	0.004956538883
557	0.004948606533
558	0.004932867939
559	0.004931330607
560	0.004924301784
561	0.004922428558
562	0.004906433594
563	0.004899461743
564	0.004885956005
565	0.004878887718
566	0.00486493986
567	0.00486226251
568	0.004859683079
569	0.0048454744
570	0.004830693041
571	0.004823861244
572	0.004795767019
573	0.004793221118
574	0.004791555897
575	0.004787053095
576	0.004784563868
577	0.004782648211
578	0.004768376033
579	0.00476407441
580	0.004733285625
581	0.004725190966
582	0.004722812418
583	0.004716226902
584	0.004686867145
585	0.004673310964
586	0.004667009711
587	0.004665039457
588	0.004657846248
589	0.004654099204
590	0.004652415586
591	0.004650845317
592	0.004638015816
593	0.004635675545
594	0.004628668087
595	0.00461491043
596	0.004613233043
597	0.004606676606
598	0.004598348127
599	0.004571790048
600	0.004565376633
601	0.004563125083
602	0.004535271799
603	0.004509819021
604	0.004507667171
605	0.004505708786
606	0.004504197268
607	0.00450207064
608	0.004475443127
609	0.004473621532
610	0.004471597867
611	0.004458567483
612	0.004452007486
613	0.004434615837
614	0.004433177314
615	0.004429437688
616	0.004410295362
617	0.004397617191
618	0.004394057677
619	0.004373388997
620	0.004355897055
621	0.004354292959
622	0.0043424563
623	0.004330246064
624	0.004328760659
625	0.004311165753
626	0.004297601561
627	0.004291714239
628	0.004285338211
629	0.004261724535
630	0.004249945441
631	0.004247987945
632	0.004236591923
633	0.0042331057
634	0.004228079178
635	0.004224666543
636	0.004219997871
637	0.004215474891
638	0.004214072569
639	0.004198548507
640	0.00419422285
641	0.004192605995
642	0.004191314351
643	0.004187697866
644	0.004182135458
645	0.00418085776
646	0.004176601239
647	0.00415285641
648	0.004147434353
649	0.004142209322
650	0.004131134356
651	0.004129794346
652	0.00410664089
653	0.00410464215
654	0.004099404359
655	0.004081700556
656	0.004080231767
657	0.004066855995
658	0.004056707405
659	0.004055513086
660	0.004045029494
661	0.004028191534
662	0.004023065312
663	0.004021553201
664	0.004020146427
665	0.004007684865
666	0.004003287994
667	0.004002088631
668	0.003992294331
669	0.003991099122
670	0.003976902609
671	0.003960876192
672	0.003959278031
673	0.003955043468
674	0.003953623341
675	0.003943838833
676	0.00393814735
677	0.003933119937
678	0.003929249752
679	0.003917637121
680	0.003915709001
681	0.003900413418
682	0.003899027119
683	0.003897679394
684	0.00388641393
685	0.003885240679
686	0.003881269311
687	0.003880168461
688	0.003874054442
689	0.003870393448
690	0.003868955222
691	0.003847165514
692	0.003845251934
693	0.00384250337
694	0.003832469316
695	0.003811676605
696	0.003810584656
697	0.003799756566
698	0.003794985227
699	0.003793388253
700	0.003792251499
701	0.003781766126
702	0.003779760265
703	0.003778662382
704	0.003773861074
705	0.00377185729
706	0.003767158945
707	0.00376410238
708	0.003763030906
709	0.003758496057
710	0.003748823711
711	0.003740522234
712	0.003738637733
713	0.003718828962
714	0.003713354385
715	0.00371046725
716	0.003707649846
717	0.003696648764
718	0.003686776722
719	0.003681501247
720	0.003680468347
721	0.003670865731
722	0.003668113013
723	0.003663784685
724	0.003661142645
725	0.00365707039
726	0.003644993681
727	0.003637607897
728	0.003636039112
729	0.003631883774
730	0.003630687379
731	0.003621642012
732	0.003618364388
733	0.003607826494
734	0.003606850269
735	0.00359808234
736	0.003594048956
737	0.003593169463
738	0.003578884229
739	0.003564610567
740	0.003557684114
741	0.003556026905
742	0.003544500027
743	0.003540557441
744	0.003536034461
745	0.003534460928
746	0.003516680273
747	0.003505561095
748	0.003501848175
749	0.003500212033
750	0.003490180055
751	0.003473174149
752	0.003471578659
753	0.003470716079
754	0.003453436889
755	0.003451874335
756	0.003450369642
757	0.003448875631
758	0.003446238339
759	0.003439353428
760	0.003429758823
761	0.003428642544
762	0.003424868794
763	0.003414190847
764	0.003407499697
765	0.003406037436
766	0.003402353891
767	0.00339740511
768	0.003395988545
769	0.003385693966
770	0.003382246318
771	0.003374427613
772	0.0033584552
773	0.003350255796
774	0.003349479564
775	0.003348114332
776	0.003344753624
777	0.003329121555
778	0.003325661741
779	0.003324268616
780	0.003321023928
781	0.003305864542
782	0.003304530169
783	0.003292468889
784	0.003286198199
785	0.003284892312
786	0.003275181094
787	0.003273881439
788	0.003267791454
789	0.003257866594
790	0.003255862513
791	0.003252638299
792	0.003245481291
793	0.003243523202
794	0.003236584287
795	0.003233461552
796	0.003232250914
797	0.003221856042
798	0.003214519218
799	0.003212646883
800	0.003209622661
801	0.003207764569
802	0.00320309115
803	0.003197545655
804	0.003194573657
805	0.003193357678
806	0.003186908062
807	0.003176899229
808	0.003175741408
809	0.003172851306
810	0.003158347979
811	0.00315205177
812	0.003148959895
813	0.003147803558
814	0.003134110587
815	0.003133008847
816	0.003123847757
817	0.003113229155
818	0.003112412864
819	0.003111241393
820	0.003109517124
821	0.003106499727
822	0.003104198624
823	0.003097461779
824	0.003092421014
825	0.00308633904
826	0.003083558133
827	0.003070493032
828	0.003069387731
829	0.003068366404
830	0.003065639204
831	0.003064615799
832	0.003055900984
833	0.003053240844
834	0.003052553926
835	0.003039109314
836	0.003036235828
837	0.003031784062
838	0.003030786473
839	0.003018856049
840	0.00301811572
841	0.003016887575
842	0.003014103403
843	0.003013112935
844	0.003012116532
845	0.003009300018
846	0.003003576192
847	0.003001525525
848	0.002989199863
849	0.002979502295
850	0.002978336759
851	0.00297739436
852	0.002969115731
853	0.002968000639
854	0.002967319951
855	0.002964609665
856	0.002959035981
857	0.002958209899
858	0.00295729836
859	0.002947878823
860	0.00294372942
861	0.002942804528
862	0.002941967466
863	0.002939326317
864	0.00293725933
865	0.002936238002
866	0.002934212557
867	0.002929589877
868	0.002928931445
869	0.002928208029
870	0.002926735382
871	0.002924337844
872	0.002916260988
873	0.002907710856
874	0.002902374552
875	0.002901308123
876	0.002890543234
877	0.002884693003
878	0.002882126628
879	0.002878077222
880	0.002875720334
881	0.002870056447
882	0.002867416781
883	0.002866410883
884	0.002862566513
885	0.002861700076
886	0.002857973209
887	0.002857053361
888	0.002856092269
889	0.002854718729
890	0.002854074242
891	0.00285213544
892	0.002847935891
893	0.002846172454
894	0.002843902804
895	0.002841447404
896	0.002840037663
897	0.002834847052
898	0.002832642385
899	0.002831051939
900	0.002826946451
901	0.002826003459
902	0.002815620456
903	0.002810257447
904	0.002795949662
905	0.002793815022
906	0.002792231697
907	0.002791706197
908	0.002790149577
909	0.002789630902
910	0.002784545628
911	0.002783047463
912	0.002780681377
913	0.002778579674
914	0.002776512094
915	0.002771410797
916	0.002770479673
917	0.002756812221
918	0.002754521207
919	0.002753631922
920	0.002752144142
921	0.002750115433
922	0.00274866148
923	0.002746693006
924	0.002745400769
925	0.002744647087
926	0.002731389412
927	0.002726591665
928	0.002712169343
929	0.002711318633
930	0.002709381018
931	0.002707876029
932	0.002705700441
933	0.002704850027
934	0.002702967603
935	0.002689152678
936	0.002681053271
937	0.002676367092
938	0.002674506626
939	0.002672222437
940	0.002665024777
941	0.002657263637
942	0.002652718996
943	0.002650609874
944	0.002646170867
945	0.002644331765
946	0.002639902254
947	0.002636347488
948	0.002635910708
949	0.002633647883
950	0.002631857147
951	0.002629681856
952	0.002629079504
953	0.002627070676
954	0.002625725918
955	0.002624885889
956	0.002622903469
957	0.002619415169
958	0.002618422624
959	0.002612985731
960	0.002611826723
961	0.002604909468
962	0.002592345536
963	0.002584906342
964	0.002580556056
965	0.002578846327
966	0.002574315632
967	0.002563506828
968	0.002563090226
969	0.002561190593
970	0.002559105506
971	0.0025574661
972	0.002555454007
973	0.002552150271
974	0.002550937555
975	0.002549329305
976	0.00254757477
977	0.002545992632
978	0.002533331671
979	0.002532050709
980	0.002528865366
981	0.00252844639
982	0.002526639334
983	0.002517499906
984	0.002517079447
985	0.002515975629
986	0.002515195539
987	0.002513400353
988	0.00251265765
989	0.002506334736
990	0.002503368079
991	0.002503081442
992	0.002495917313
993	0.00249275452
994	0.002487228164
995	0.002483351303
996	0.002482621805
997	0.002481874651
998	0.00247544818
999	0.002473912183
