,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave_label
0,18.8,72.8,299.6965,297.3221,0.0,0.0,101353.43,1,1,2014,0
1,19.05,72.8,300.13162,297.1425,0.0,0.0,101360.24,1,1,2014,0
2,18.8,72.8,300.5122,298.24167,0.0,0.0,101394.945,1,2,2014,0
3,19.05,72.8,300.719,298.03494,0.0,0.0,101399.63,1,2,2014,0
4,18.8,72.8,300.37833,298.1536,0.0,0.0,101412.69,1,3,2014,0
5,19.05,72.8,300.77817,298.035,0.0,0.0,101415.48,1,3,2014,0
6,18.8,72.8,298.79147,297.31497,0.0,0.0,101344.22,1,4,2014,0
7,19.05,72.8,299.30542,297.26254,0.0,0.0,101345.445,1,4,2014,0
8,18.8,72.8,298.6636,296.8597,0.0,0.0,101252.29,1,5,2014,0
9,19.05,72.8,299.04678,296.69284,0.0,0.0,101257.6,1,5,2014,0
10,18.8,72.8,299.22803,296.49216,0.0,0.0,101208.195,1,6,2014,0
11,19.05,72.8,299.60434,296.21878,0.0,0.0,101217.195,1,6,2014,0
12,18.8,72.8,300.3295,297.3658,0.0,0.0,101160.805,1,7,2014,0
13,19.05,72.8,300.83105,297.02518,0.0,0.0,101164.09,1,7,2014,0
14,18.8,72.8,299.13126,297.53076,0.0,0.0,101266.375,1,8,2014,0
15,19.05,72.8,299.67355,297.3517,0.0,0.0,101265.66,1,8,2014,0
16,18.8,72.8,298.30475,296.6505,9.53e-08,1.19e-08,101329.914,1,9,2014,0
17,19.05,72.8,298.74847,296.5227,4.77e-07,5.16e-08,101331.93,1,9,2014,0
18,18.8,72.8,297.72284,296.02753,0.0,0.0,101348.18,1,10,2014,0
19,19.05,72.8,298.19055,295.79227,0.0,0.0,101350.695,1,10,2014,0
20,18.8,72.8,296.96722,294.72458,0.0,0.0,101466.414,1,11,2014,0
21,19.05,72.8,297.29077,294.4877,0.0,0.0,101473.28,1,11,2014,0
22,18.8,72.8,297.77203,295.63498,0.0,0.0,101475.82,1,12,2014,0
23,19.05,72.8,298.20435,295.29617,0.0,0.0,101477.22,1,12,2014,0
24,18.8,72.8,298.03546,296.1618,0.0,0.0,101477.0,1,13,2014,0
25,19.05,72.8,298.54285,295.92596,0.0,0.0,101477.41,1,13,2014,0
26,18.8,72.8,297.8487,296.34,0.0,0.0,101390.22,1,14,2014,0
27,19.05,72.8,298.39185,296.20602,0.0,0.0,101389.99,1,14,2014,0
28,18.8,72.8,298.7774,296.70084,0.0,0.0,101443.19,1,15,2014,0
29,19.05,72.8,299.2252,296.56808,0.0,0.0,101450.16,1,15,2014,0
30,18.8,72.8,298.35492,296.34238,0.0,0.0,101460.56,1,16,2014,0
31,19.05,72.8,298.88654,296.06458,0.0,0.0,101463.93,1,16,2014,0
32,18.8,72.8,297.02716,295.78766,0.0,0.0,101448.84,1,17,2014,0
33,19.05,72.8,297.15588,295.45224,0.0,0.0,101446.68,1,17,2014,0
34,18.8,72.8,297.98273,295.56372,0.0,0.0,101497.81,1,18,2014,0
35,19.05,72.8,298.38577,295.42935,0.0,0.0,101504.375,1,18,2014,0
36,18.8,72.8,298.2102,296.20767,0.0,0.0,101567.91,1,19,2014,0
37,19.05,72.8,298.68137,295.86,0.0,0.0,101570.76,1,19,2014,0
38,18.8,72.8,298.13626,296.5098,0.0,0.0,101552.79,1,20,2014,0
39,19.05,72.8,298.38065,296.31052,0.0,0.0,101552.555,1,20,2014,0
40,18.8,72.8,297.91418,296.98032,8.96e-05,1.13e-05,101552.414,1,21,2014,0
41,19.05,72.8,298.1103,296.80933,0.000114526,1.45e-05,101557.38,1,21,2014,0
42,18.8,72.8,298.55875,296.9717,6.67e-07,3.97e-08,101407.01,1,22,2014,0
43,19.05,72.8,298.9898,296.9128,2.67e-06,1.59e-07,101411.02,1,22,2014,0
44,18.8,72.8,298.4305,296.9626,0.0,0.0,101408.82,1,23,2014,0
45,19.05,72.8,299.01282,296.96622,9.53e-08,3.97e-09,101411.59,1,23,2014,0
46,18.8,72.8,298.23895,296.9808,2.67e-06,2.58e-07,101370.5,1,24,2014,0
47,19.05,72.8,298.80313,297.0071,5.72e-07,4.37e-08,101373.09,1,24,2014,0
48,18.8,72.8,299.97876,297.44827,0.0,0.0,101268.5,1,25,2014,0
49,19.05,72.8,300.625,297.50778,0.0,0.0,101273.16,1,25,2014,0
50,18.8,72.8,301.6678,298.3991,0.0,0.0,101275.01,1,26,2014,0
51,19.05,72.8,302.54236,298.39697,0.0,0.0,101282.32,1,26,2014,0
52,18.8,72.8,302.08325,298.99893,0.0,0.0,101327.87,1,27,2014,0
53,19.05,72.8,302.108,298.9653,0.0,0.0,101337.16,1,27,2014,0
54,18.8,72.8,300.55368,298.2769,0.0,0.0,101366.945,1,28,2014,0
55,19.05,72.8,300.75348,298.18185,0.0,0.0,101376.77,1,28,2014,0
56,18.8,72.8,300.03772,297.6897,0.0,0.0,101343.375,1,29,2014,0
57,19.05,72.8,300.8434,297.6503,0.0,0.0,101348.53,1,29,2014,0
58,18.8,72.8,300.66644,298.12775,0.0,0.0,101364.06,1,30,2014,0
59,19.05,72.8,301.49368,298.00272,0.0,0.0,101371.164,1,30,2014,0
60,18.8,72.8,301.4142,298.4465,0.0,0.0,101316.22,1,31,2014,0
61,19.05,72.8,302.03986,298.38797,0.0,0.0,101321.305,1,31,2014,0
62,18.8,72.8,300.94864,298.57162,0.0,0.0,101293.71,2,32,2014,0
63,19.05,72.8,301.31915,298.58856,0.0,0.0,101298.19,2,32,2014,0
64,18.8,72.8,301.0441,298.5984,0.0,0.0,101258.555,2,33,2014,0
65,19.05,72.8,301.42484,298.5774,0.0,0.0,101265.75,2,33,2014,0
66,18.8,72.8,300.34027,298.51657,0.0,0.0,101145.305,2,34,2014,0
67,19.05,72.8,301.24487,298.513,0.0,0.0,101151.13,2,34,2014,0
68,18.8,72.8,300.39697,298.53604,0.0,0.0,101000.94,2,35,2014,0
69,19.05,72.8,300.96484,298.56784,0.0,0.0,101004.52,2,35,2014,0
70,18.8,72.8,300.1599,298.40665,0.0,0.0,100927.555,2,36,2014,0
71,19.05,72.8,300.92603,298.474,0.0,0.0,100929.04,2,36,2014,0
72,18.8,72.8,299.31268,297.86148,0.0,0.0,100969.914,2,37,2014,0
73,19.05,72.8,300.13693,297.99826,0.0,0.0,100966.06,2,37,2014,0
74,18.8,72.8,299.37375,297.21338,0.0,0.0,101056.24,2,38,2014,0
75,19.05,72.8,300.07977,297.22638,0.0,0.0,101057.82,2,38,2014,0
76,18.8,72.8,298.75336,297.0096,0.0,0.0,101031.625,2,39,2014,0
77,19.05,72.8,299.2781,296.99063,0.0,0.0,101031.836,2,39,2014,0
78,18.8,72.8,298.51828,296.34912,0.0,0.0,101068.25,2,40,2014,0
79,19.05,72.8,299.00507,296.31125,0.0,0.0,101070.47,2,40,2014,0
80,18.8,72.8,298.2432,296.22623,0.0,0.0,101121.59,2,41,2014,0
81,19.05,72.8,298.80304,296.19415,0.0,0.0,101122.375,2,41,2014,0
82,18.8,72.8,297.18048,295.84402,0.0,0.0,101049.01,2,42,2014,0
83,19.05,72.8,297.6563,295.78662,0.0,0.0,101051.98,2,42,2014,0
84,18.8,72.8,297.3325,295.84433,0.0,0.0,100927.086,2,43,2014,0
85,19.05,72.8,297.69492,295.7772,0.0,0.0,100924.31,2,43,2014,0
86,18.8,72.8,298.1007,296.80185,4e-05,6.74e-06,101057.04,2,44,2014,0
87,19.05,72.8,298.22964,296.666,5.67e-05,6.57e-06,101050.37,2,44,2014,0
88,18.8,72.8,297.19403,296.38724,9.87e-05,2.07e-05,101198.0,2,45,2014,0
89,19.05,72.8,297.56854,296.20828,0.00011835,3.33e-05,101194.6,2,45,2014,0
90,18.8,72.8,296.6333,295.43826,0.000110143,2.59e-05,101116.37,2,46,2014,0
