,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave_label
116,18.8,72.8,300.81726,299.2416,0.0,0.0,101476.6,2,59,2023,0
117,19.05,72.8,301.68207,299.24332,0.0,0.0,101473.49,2,59,2023,0
118,18.8,72.8,301.29306,299.2839,0.0,0.0,101511.73,3,60,2023,0
119,19.05,72.8,301.858,299.2664,0.0,0.0,101514.02,3,60,2023,0
120,18.8,72.8,301.84555,299.89343,0.0,0.0,101515.54,3,61,2023,0
121,19.05,72.8,303.07843,300.07565,0.0,0.0,101514.48,3,61,2023,0
122,18.8,72.8,301.43594,299.99344,0.0,0.0,101562.97,3,62,2023,0
123,19.05,72.8,302.10678,300.2555,0.0,0.0,101558.25,3,62,2023,0
124,18.8,72.8,301.65918,299.96423,0.0,0.0,101533.48,3,63,2023,0
125,19.05,72.8,302.06912,300.03687,0.0,0.0,101527.53,3,63,2023,0
126,18.8,72.8,302.30536,300.36676,6.1e-06,2.54e-07,101494.914,3,64,2023,0
127,19.05,72.8,302.83377,300.57663,0.0,0.0,101489.24,3,64,2023,0
128,18.8,72.8,303.3178,300.67404,1.14e-06,4.77e-08,101333.71,3,65,2023,0
129,19.05,72.8,304.4919,301.0154,9.63e-06,5.79e-07,101344.54,3,65,2023,1
130,18.8,72.8,303.80737,301.0706,0.000142469,1.18e-05,101343.51,3,66,2023,0
131,19.05,72.8,303.49304,300.7089,0.000222395,1.91e-05,101351.01,3,66,2023,0
132,18.8,72.8,302.0652,300.05875,0.0,0.0,101345.85,3,67,2023,0
133,19.05,72.8,302.59845,299.95612,0.0,0.0,101353.57,3,67,2023,0
134,18.8,72.8,303.52185,301.16122,0.0,0.0,101277.18,3,68,2023,0
135,19.05,72.8,303.90262,301.1346,0.0,0.0,101289.625,3,68,2023,0
136,18.8,72.8,302.8953,300.98853,0.0,0.0,101219.77,3,69,2023,0
137,19.05,72.8,303.3164,300.9364,0.0,0.0,101228.1,3,69,2023,0
138,18.8,72.8,304.04193,300.9644,0.0,0.0,101147.46,3,70,2023,0
139,19.05,72.8,304.67,300.95584,0.0,0.0,101150.54,3,70,2023,1
140,18.8,72.8,303.1673,301.0193,0.0,0.0,101101.06,3,71,2023,0
141,19.05,72.8,303.83588,301.12964,0.0,0.0,101101.71,3,71,2023,0
142,18.8,72.8,302.17917,300.74088,0.0,0.0,101011.63,3,72,2023,0
143,19.05,72.8,302.67163,300.71396,0.0,0.0,101009.01,3,72,2023,0
144,18.8,72.8,302.8089,300.78146,0.0,0.0,100913.695,3,73,2023,0
145,19.05,72.8,303.56155,300.93045,0.0,0.0,100909.66,3,73,2023,0
146,18.8,72.8,303.12842,300.60056,0.000103442,5.97e-06,100790.27,3,74,2023,0
147,19.05,72.8,303.77594,300.87918,8.78e-06,1.09e-06,100780.91,3,74,2023,0
148,18.8,72.8,300.98203,300.08066,2.84e-05,2.73e-06,100935.78,3,75,2023,0
149,19.05,72.8,300.98697,299.96918,4.64e-05,2.06e-06,100930.21,3,75,2023,0
150,18.8,72.8,300.35965,299.52887,0.000400332,2.95e-05,101028.56,3,76,2023,0
151,19.05,72.8,300.8829,299.63834,0.000185635,2.39e-05,101025.73,3,76,2023,0
152,18.8,72.8,300.87598,299.5408,1.05e-06,1.19e-07,100923.79,3,77,2023,0
153,19.05,72.8,301.211,299.55188,1.03e-05,7.71e-07,100919.74,3,77,2023,0
154,18.8,72.8,299.81323,299.0896,4.34e-05,5.81e-06,100931.63,3,78,2023,0
155,19.05,72.8,300.1731,299.13562,6.37e-05,7.12e-06,100921.13,3,78,2023,0
156,18.8,72.8,299.97913,299.01218,7.45e-05,1.72e-05,100908.82,3,79,2023,0
157,19.05,72.8,300.19778,299.05048,0.000119002,2.77e-05,100899.625,3,79,2023,0
158,18.8,72.8,299.43597,298.721,0.000182561,3.71e-05,100966.47,3,80,2023,0
159,19.05,72.8,299.68323,298.75186,0.000207699,4.84e-05,100961.73,3,80,2023,0
160,18.8,72.8,300.51672,299.40356,1.14e-05,1.26e-06,101040.84,3,81,2023,0
161,19.05,72.8,300.9874,299.51352,1.98e-05,2.52e-06,101035.836,3,81,2023,0
162,18.8,72.8,300.31055,299.29556,9.5e-05,2.15e-05,101068.23,3,82,2023,0
163,19.05,72.8,300.6032,299.3647,0.000123015,3e-05,101065.25,3,82,2023,0
164,18.8,72.8,300.69574,299.52914,3.22e-05,3.9e-06,101078.336,3,83,2023,0
165,19.05,72.8,301.03824,299.59805,3.6e-05,4.45e-06,101076.51,3,83,2023,0
166,18.8,72.8,300.29498,299.0195,2.86e-07,1.19e-08,101185.375,3,84,2023,0
167,19.05,72.8,300.7192,299.13596,0.0,0.0,101183.9,3,84,2023,0
168,18.8,72.8,300.26483,298.78952,0.0,0.0,101176.37,3,85,2023,0
169,19.05,72.8,300.67383,298.8035,0.0,0.0,101173.086,3,85,2023,0
170,18.8,72.8,300.2003,298.94775,6.67e-07,5.56e-08,101131.164,3,86,2023,0
171,19.05,72.8,300.64685,299.04065,1.72e-06,1.27e-07,101125.34,3,86,2023,0
172,18.8,72.8,300.47446,299.14975,3.15e-06,2.7e-07,101051.77,3,87,2023,0
173,19.05,72.8,300.88953,299.3096,1.14e-06,9.54e-08,101045.78,3,87,2023,0
174,18.8,72.8,300.333,299.28726,1.91e-07,7.94e-09,101097.35,3,88,2023,0
175,19.05,72.8,300.862,299.42236,7.63e-07,3.18e-08,101090.52,3,88,2023,0
176,18.8,72.8,300.078,299.1682,1.85e-05,2.08e-06,101065.625,3,89,2023,0
177,19.05,72.8,300.42905,299.3556,1.78e-05,1.74e-06,101056.13,3,89,2023,0
178,18.8,72.8,300.10934,299.70215,0.000143771,1.34e-05,101013.98,3,90,2023,0
179,19.05,72.8,300.40613,299.82608,9.77e-05,1.54e-05,101006.47,3,90,2023,0
180,18.8,72.8,300.50787,299.3697,1.76e-05,2.99e-06,101047.695,4,91,2023,0
181,19.05,72.8,301.08157,299.50894,2.26e-05,3.42e-06,101044.25,4,91,2023,0
182,18.8,72.8,300.6189,299.56036,1.31e-05,1.33e-06,101036.06,4,92,2023,0
183,19.05,72.8,301.2155,299.7477,1.03e-05,1.21e-06,101027.59,4,92,2023,0
184,18.8,72.8,300.2928,299.39676,3.11e-05,4.56e-06,100999.414,4,93,2023,0
185,19.05,72.8,300.88815,299.60635,3.59e-05,4.42e-06,100993.18,4,93,2023,0
186,18.8,72.8,300.75418,299.75174,0.0,0.0,101047.72,4,94,2023,0
187,19.05,72.8,301.41812,300.00766,0.0,0.0,101041.06,4,94,2023,0
188,18.8,72.8,300.9514,299.92505,1.43e-06,6.75e-08,101022.23,4,95,2023,0
189,19.05,72.8,301.60715,300.17593,5.72e-07,2.39e-08,101015.93,4,95,2023,0
190,18.8,72.8,302.16055,300.43442,0.0,0.0,100995.44,4,96,2023,0
191,19.05,72.8,303.14917,300.77823,0.0,0.0,100995.76,4,96,2023,0
192,18.8,72.8,303.10492,301.6748,0.00018591,1.14e-05,101052.87,4,97,2023,0
193,19.05,72.8,304.04477,302.09256,3.06e-06,2.55e-07,101052.625,4,97,2023,0
194,18.8,72.8,302.87048,301.97244,4.55e-05,1.97e-06,101204.44,4,98,2023,0
195,19.05,72.8,303.43396,302.32184,2.39e-05,9.97e-07,101201.53,4,98,2023,0
196,18.8,72.8,303.37805,301.83884,1.14e-06,4.77e-08,101270.78,4,99,2023,0
197,19.05,72.8,304.1266,302.16528,3.57e-08,1.49e-09,101266.94,4,99,2023,0
198,18.8,72.8,303.45218,302.10205,5.34e-06,5.28e-07,101098.28,4,100,2023,0
199,19.05,72.8,304.057,302.42746,0.0,0.0,101097.02,4,100,2023,0
200,18.8,72.8,303.78467,302.09976,3.81e-07,1.59e-08,101119.27,4,101,2023,0
201,19.05,72.8,304.4848,302.41293,0.0,0.0,101113.51,4,101,2023,1
202,18.8,72.8,303.79327,302.4479,0.0,0.0,101079.586,4,102,2023,0
203,19.05,72.8,305.0103,302.823,0.0,0.0,101078.98,4,102,2023,1
204,18.8,72.8,304.3226,302.83752,0.0,0.0,101023.75,4,103,2023,1
205,19.05,72.8,305.34665,303.2154,0.0,0.0,101022.53,4,103,2023,1
206,18.8,72.8,303.4512,302.0774,0.0,0.0,101016.79,4,104,2023,0
207,19.05,72.8,304.46967,302.4525,0.0,0.0,101013.04,4,104,2023,1
208,18.8,72.8,302.93536,301.57053,0.0,0.0,101030.06,4,105,2023,0
209,19.05,72.8,303.68292,301.93225,2.86e-07,1.19e-08,101024.77,4,105,2023,0
210,18.8,72.8,302.4753,301.1189,0.0,0.0,100924.6,4,106,2023,0
211,19.05,72.8,303.25443,301.31473,0.0,0.0,100922.195,4,106,2023,0
212,18.8,72.8,302.9723,301.32785,0.0,0.0,100917.65,4,107,2023,0
213,19.05,72.8,303.97678,301.5821,0.0,0.0,100914.98,4,107,2023,0
214,18.8,72.8,304.18814,302.5209,0.0,0.0,100947.46,4,108,2023,1
215,19.05,72.8,305.2652,302.90894,0.0,0.0,100948.48,4,108,2023,1
216,18.8,72.8,304.22623,303.1317,0.0,0.0,100729.445,4,109,2023,1
217,19.05,72.8,305.3356,303.60086,0.0,0.0,100725.19,4,109,2023,1
218,18.8,72.8,303.37283,302.1726,0.0,0.0,100609.16,4,110,2023,0
219,19.05,72.8,304.52496,302.6476,7.63e-07,3.18e-08,100595.85,4,110,2023,1
220,18.8,72.8,301.71625,300.99197,0.0,0.0,100681.46,4,111,2023,0
221,19.05,72.8,302.50946,301.31882,0.0,0.0,100673.0,4,111,2023,0
222,18.8,72.8,301.6798,300.70297,7.63e-07,3.97e-08,100754.01,4,112,2023,0
223,19.05,72.8,302.2043,300.96854,9.53e-07,1.27e-07,100744.125,4,112,2023,0
224,18.8,72.8,301.45636,300.53503,1.66e-05,1.24e-06,100767.06,4,113,2023,0
225,19.05,72.8,302.0658,300.82315,3.08e-05,1.8e-06,100758.164,4,113,2023,0
226,18.8,72.8,301.74026,300.72183,1.91e-07,7.94e-09,100785.18,4,114,2023,0
227,19.05,72.8,302.6638,301.06973,7.63e-07,3.18e-08,100774.125,4,114,2023,0
228,18.8,72.8,301.88977,300.9957,3.53e-05,1.55e-06,100788.875,4,115,2023,0
229,19.05,72.8,302.67615,301.38492,3.82e-07,3.18e-08,100774.75,4,115,2023,0
230,18.8,72.8,301.5211,300.84222,1.15e-05,2.23e-06,100851.336,4,116,2023,0
231,19.05,72.8,301.91055,301.0712,1.95e-05,2.52e-06,100840.75,4,116,2023,0
232,18.8,72.8,301.6848,300.82025,5.05e-06,3.02e-07,100861.945,4,117,2023,0
233,19.05,72.8,302.10657,301.0589,3.81e-06,1.95e-07,100855.445,4,117,2023,0
234,18.8,72.8,301.64502,300.94608,0.000180191,7.98e-06,100936.57,4,118,2023,0
235,19.05,72.8,302.2431,301.2135,4.23e-05,3.27e-06,100928.29,4,118,2023,0
236,18.8,72.8,301.96228,300.9113,5.72e-07,1.07e-07,100898.77,4,119,2023,0
237,19.05,72.8,302.4571,301.05908,1.15e-06,1.59e-07,100892.21,4,119,2023,0
238,18.8,72.8,301.4974,300.43192,0.000133887,2.26e-05,100761.26,4,120,2023,0
239,19.05,72.8,301.83704,300.65042,0.000217114,2.8e-05,100755.27,4,120,2023,0
240,18.8,72.8,301.47528,300.57553,7.18e-05,3.84e-06,100744.23,5,121,2023,0
241,19.05,72.8,301.7194,300.70438,4.07e-05,3.46e-06,100739.125,5,121,2023,0
242,18.8,72.8,301.6631,300.72177,0.000139829,1.81e-05,100794.56,5,122,2023,0
243,19.05,72.8,302.04678,300.88467,0.000130249,2.14e-05,100788.44,5,122,2023,0
244,18.8,72.8,301.6711,300.97842,7.54e-05,1.04e-05,100946.01,5,123,2023,0
245,19.05,72.8,302.32507,301.1686,0.000122446,1.71e-05,100938.63,5,123,2023,0
246,18.8,72.8,301.6345,300.91254,9.86e-05,1.22e-05,100887.555,5,124,2023,0
247,19.05,72.8,302.06332,301.05972,0.000128932,1.56e-05,100880.586,5,124,2023,0
248,18.8,72.8,301.8514,301.15616,9.91e-05,4.58e-06,100815.21,5,125,2023,0
249,19.05,72.8,302.4281,301.41293,4.4e-05,3.36e-06,100807.0,5,125,2023,0
250,18.8,72.8,302.08844,301.22336,1.14e-05,1.73e-06,100812.72,5,126,2023,0
251,19.05,72.8,302.6346,301.52402,1.18e-05,2.35e-06,100803.664,5,126,2023,0
252,18.8,72.8,302.3894,301.64554,6.68e-05,1.19e-05,100825.69,5,127,2023,0
253,19.05,72.8,302.82465,301.8857,2.33e-05,4.18e-06,100817.21,5,127,2023,0
254,18.8,72.8,302.58008,301.99747,0.000127042,1.58e-05,100747.945,5,128,2023,0
255,19.05,72.8,303.1554,302.25204,5.37e-05,6.9e-06,100740.07,5,128,2023,0
256,18.8,72.8,302.981,302.27658,1.43e-05,1.43e-06,100785.57,5,129,2023,0
257,19.05,72.8,303.5639,302.50586,4.58e-06,4.93e-07,100776.195,5,129,2023,0
258,18.8,72.8,303.33517,302.59283,0.0,0.0,100701.49,5,130,2023,0
259,19.05,72.8,303.88354,302.8849,0.0,0.0,100689.02,5,130,2023,0
260,18.8,72.8,303.71622,302.67172,0.0,0.0,100711.38,5,131,2023,0
261,19.05,72.8,304.28882,303.01395,0.0,0.0,100699.77,5,131,2023,1
262,18.8,72.8,303.3905,302.5062,7.63e-07,6.36e-08,100784.195,5,132,2023,0
263,19.05,72.8,303.81186,302.7706,0.0,0.0,100771.66,5,132,2023,0
264,18.8,72.8,303.84082,302.893,9.53e-08,7.94e-09,100867.63,5,133,2023,0
265,19.05,72.8,304.24725,303.1303,4.77e-07,3.58e-08,100850.086,5,133,2023,1
266,18.8,72.8,303.4801,302.7698,2.29e-06,3.18e-07,100826.19,5,134,2023,0
267,19.05,72.8,303.8501,302.9855,4.2e-06,3.81e-07,100811.26,5,134,2023,0
268,18.8,72.8,303.61096,302.83954,4.65e-05,1.09e-05,100895.91,5,135,2023,0
269,19.05,72.8,303.9243,303.1001,4.6e-05,1.07e-05,100882.625,5,135,2023,0
270,18.8,72.8,303.65192,302.854,5.15e-05,1.07e-05,101034.164,5,136,2023,0
271,19.05,72.8,303.98627,303.10434,5.63e-05,1.24e-05,101022.66,5,136,2023,0
272,18.8,72.8,303.1446,302.4926,1.49e-05,3.16e-06,101045.57,5,137,2023,0
273,19.05,72.8,303.74756,302.79453,2.4e-05,5.32e-06,101036.47,5,137,2023,0
274,18.8,72.8,303.232,302.40805,1.52e-05,2.07e-06,101163.46,5,138,2023,0
275,19.05,72.8,303.77393,302.69846,1.39e-05,2.26e-06,101157.03,5,138,2023,0
276,18.8,72.8,303.19785,302.30515,2.67e-06,5.76e-07,101018.62,5,139,2023,0
277,19.05,72.8,303.76868,302.56168,3.05e-06,6.91e-07,101011.72,5,139,2023,0
278,18.8,72.8,303.00266,302.29422,1.85e-05,2.79e-06,100953.625,5,140,2023,0
279,19.05,72.8,303.4323,302.54803,1.66e-05,2.61e-06,100944.75,5,140,2023,0
280,18.8,72.8,303.0346,302.2908,6.16e-05,1.42e-05,101023.18,5,141,2023,0
281,19.05,72.8,303.45993,302.59225,6.12e-05,1.21e-05,101014.44,5,141,2023,0
282,18.8,72.8,302.88416,302.25034,6.01e-06,1.14e-06,101082.805,5,142,2023,0
283,19.05,72.8,303.47253,302.55182,8.3e-06,1.68e-06,101076.836,5,142,2023,0
284,18.8,72.8,303.0711,302.2399,7.63e-07,3.97e-08,101083.13,5,143,2023,0
285,19.05,72.8,303.7301,302.56357,9.53e-07,7.15e-08,101075.21,5,143,2023,0
286,18.8,72.8,303.39862,302.5544,2.39e-05,5.52e-06,101050.26,5,144,2023,0
287,19.05,72.8,303.7537,302.77487,2.57e-05,5.81e-06,101037.34,5,144,2023,0
288,18.8,72.8,303.48767,302.74594,5.25e-05,9.45e-06,101112.805,5,145,2023,0
289,19.05,72.8,303.8467,303.01956,2.58e-05,4.51e-06,101098.5,5,145,2023,0
290,18.8,72.8,303.25854,302.46265,0.000318896,8.68e-05,101139.91,5,146,2023,0
291,19.05,72.8,303.80475,302.83804,0.000292307,8.22e-05,101124.29,5,146,2023,0
292,18.8,72.8,303.96402,303.16733,1.66e-05,2.9e-06,101040.91,5,147,2023,0
293,19.05,72.8,304.2956,303.39053,1.4e-05,2.84e-06,101026.35,5,147,2023,1
294,18.8,72.8,303.70386,302.95325,3.88e-05,1e-05,100936.82,5,148,2023,0
295,19.05,72.8,304.07095,303.22458,4.03e-05,1.05e-05,100926.5,5,148,2023,0
296,18.8,72.8,303.63525,302.86816,3.15e-06,4.17e-07,100892.63,5,149,2023,0
297,19.05,72.8,304.19632,303.11353,4.48e-06,4.77e-07,100885.38,5,149,2023,1
298,18.8,72.8,303.56702,302.6945,1.91e-07,1.99e-08,100895.34,5,150,2023,0
299,19.05,72.8,304.30814,303.03247,8.77e-06,4.45e-07,100884.12,5,150,2023,1
300,18.8,72.8,303.7154,302.88724,3.24e-06,2.66e-07,100851.91,5,151,2023,0
301,19.05,72.8,304.46216,303.22913,6.56e-05,2.81e-06,100841.96,5,151,2023,1
302,18.8,72.8,303.27655,302.51187,5.72e-07,9.94e-08,100843.96,6,152,2023,0
303,19.05,72.8,303.91534,302.8217,2.96e-06,2.54e-07,100830.625,6,152,2023,0
304,18.8,72.8,303.67996,302.73044,3.56e-05,6.77e-06,100924.59,6,153,2023,0
305,19.05,72.8,304.1371,303.07202,3.24e-05,5.66e-06,100912.125,6,153,2023,0
306,18.8,72.8,304.17047,303.49603,2.78e-05,6.43e-06,100853.086,6,154,2023,1
307,19.05,72.8,304.4359,303.71512,3.39e-05,7.92e-06,100839.46,6,154,2023,1
308,18.8,72.8,303.64453,303.09216,0.000229078,6.31e-05,100841.79,6,155,2023,0
309,19.05,72.8,303.82446,303.2888,0.000719257,7.82e-05,100829.16,6,155,2023,0
